frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1095,  0,  36.467,  0.98,  1, 0.00, 0.01, 0.00, 0.00, 1.99, 1.06, 0.00, 1.02, 1.90, 1.47, 0.08, 0.44, 0.00, 0.39, 0.02, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1096,  0,  36.500,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.00, 0.94, 0.00, 0.91, 1.92, 1.51, 0.06, 0.56, 0.00, 0.41, 0.05, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1097,  0,  36.533,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.96, 0.84, 0.00, 0.90, 1.88, 1.50, 0.06, 0.54, 0.00, 0.48, 0.05, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1098,  0,  36.567,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.95, 0.99, 0.00, 0.90, 1.89, 1.53, 0.04, 0.44, 0.00, 0.55, 0.05, 0.41, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1099,  0,  36.600,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.91, 1.09, 0.00, 0.87, 1.82, 1.42, 0.04, 0.35, 0.00, 0.56, 0.02, 0.25, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1100,  0,  36.633,  0.98,  1, 0.01, 0.00, 0.00, 0.01, 1.92, 1.28, 0.00, 0.88, 1.85, 1.46, 0.04, 0.41, 0.00, 0.63, 0.02, 0.42, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1101,  0,  36.667,  0.98,  1, 0.01, 0.00, 0.00, 0.01, 1.87, 1.11, 0.00, 0.84, 1.83, 1.49, 0.03, 0.47, 0.00, 0.63, 0.02, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1102,  0,  36.700,  0.98,  1, 0.01, 0.01, 0.00, 0.01, 1.85, 0.99, 0.00, 0.84, 1.87, 1.63, 0.08, 0.50, 0.00, 0.57, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1103,  0,  36.733,  0.98,  1, 0.01, 0.10, 0.00, 0.00, 1.82, 0.89, 0.02, 0.86, 1.87, 1.63, 0.05, 0.38, 0.00, 0.50, 0.04, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1104,  0,  36.767,  0.98,  1, 0.05, 0.10, 0.00, 0.00, 1.83, 0.95, 0.02, 0.79, 1.85, 1.60, 0.09, 0.38, 0.00, 0.39, 0.04, 0.21, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1105,  0,  36.800,  0.98,  1, 0.05, 0.09, 0.00, 0.00, 1.81, 1.12, 0.02, 0.78, 1.81, 1.53, 0.06, 0.42, 0.00, 0.44, 0.04, 0.28, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1106,  0,  36.833,  0.98,  1, 0.04, 0.00, 0.00, 0.00, 1.85, 1.15, 0.00, 0.78, 1.84, 1.59, 0.10, 0.46, 0.01, 0.39, 0.00, 0.36, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1107,  0,  36.867,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.92, 1.04, 0.00, 0.81, 1.85, 1.55, 0.05, 0.43, 0.01, 0.38, 0.00, 0.27, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1108,  0,  36.900,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 1.98, 0.81, 0.00, 0.91, 1.92, 1.56, 0.07, 0.44, 0.01, 0.33, 0.00, 0.28, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1109,  0,  36.933,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 1.94, 0.64, 0.00, 0.90, 1.92, 1.45, 0.03, 0.42, 0.00, 0.33, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1110,  0,  36.967,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 1.92, 0.69, 0.00, 0.91, 1.94, 1.58, 0.04, 0.45, 0.00, 0.37, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1111,  0,  37.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.97, 0.77, 0.00, 0.87, 1.93, 1.59, 0.01, 0.35, 0.00, 0.41, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1112,  0,  37.033,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.01, 0.70, 0.00, 0.86, 1.94, 1.64, 0.01, 0.42, 0.00, 0.51, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1113,  0,  37.067,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.02, 0.63, 0.00, 0.89, 1.90, 1.64, 0.06, 0.48, 0.00, 0.55, 0.04, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1114,  0,  37.100,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.00, 0.69, 0.00, 0.85, 1.89, 1.72, 0.07, 0.48, 0.00, 0.58, 0.04, 0.53, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1115,  0,  37.133,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.98, 0.90, 0.00, 0.76, 1.85, 1.71, 0.11, 0.45, 0.00, 0.58, 0.18, 0.51, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1116,  0,  37.167,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.98, 1.06, 0.00, 0.73, 1.88, 1.70, 0.06, 0.43, 0.00, 0.56, 0.14, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1117,  0,  37.200,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.96, 1.10, 0.00, 0.71, 1.88, 1.68, 0.07, 0.46, 0.00, 0.47, 0.14, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1118,  0,  37.233,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.96, 1.01, 0.00, 0.76, 1.92, 1.70, 0.03, 0.40, 0.00, 0.30, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1119,  0,  37.267,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.92, 0.97, 0.02, 0.80, 1.92, 1.71, 0.02, 0.29, 0.00, 0.23, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1120,  0,  37.300,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.87, 0.93, 0.02, 0.81, 1.89, 1.66, 0.00, 0.21, 0.00, 0.23, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1121,  0,  37.333,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.85, 0.94, 0.02, 0.75, 1.88, 1.58, 0.14, 0.22, 0.00, 0.28, 0.14, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1122,  0,  37.367,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 1.91, 0.98, 0.00, 0.71, 1.88, 1.38, 0.29, 0.23, 0.01, 0.32, 0.10, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1123,  0,  37.400,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 1.98, 1.03, 0.00, 0.71, 1.92, 1.39, 0.29, 0.22, 0.01, 0.35, 0.17, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1124,  0,  37.433,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 2.04, 1.12, 0.00, 0.78, 1.92, 1.27, 0.16, 0.21, 0.01, 0.42, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1125,  0,  37.467,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.04, 0.99, 0.00, 0.85, 1.93, 1.31, 0.01, 0.23, 0.00, 0.39, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1126,  0,  37.500,  0.98,  1, 0.01, 0.05, 0.00, 0.00, 2.02, 0.79, 0.00, 0.82, 1.90, 1.36, 0.08, 0.19, 0.01, 0.37, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1127,  0,  37.533,  0.98,  1, 0.01, 0.05, 0.00, 0.00, 2.02, 0.64, 0.00, 0.74, 1.92, 1.60, 0.11, 0.12, 0.01, 0.22, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1128,  0,  37.567,  0.98,  1, 0.01, 0.05, 0.00, 0.00, 2.02, 0.72, 0.02, 0.62, 1.92, 1.72, 0.14, 0.02, 0.01, 0.18, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1129,  0,  37.600,  0.98,  1, 0.00, 0.15, 0.00, 0.00, 2.03, 0.88, 0.02, 0.57, 1.94, 1.67, 0.05, 0.00, 0.00, 0.17, 0.28, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1130,  0,  37.633,  0.98,  1, 0.05, 0.28, 0.00, 0.00, 1.99, 0.93, 0.02, 0.62, 1.94, 1.69, 0.03, 0.01, 0.00, 0.30, 0.36, 0.07, 0.01, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1131,  0,  37.667,  0.98,  1, 0.08, 0.47, 0.00, 0.00, 1.95, 0.92, 0.00, 0.69, 1.94, 1.61, 0.02, 0.05, 0.00, 0.45, 0.28, 0.15, 0.09, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1132,  0,  37.700,  0.98,  1, 0.08, 0.47, 0.00, 0.00, 1.95, 0.87, 0.00, 0.76, 1.96, 1.62, 0.02, 0.07, 0.00, 0.50, 0.28, 0.17, 0.09, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1133,  0,  37.733,  0.98,  1, 0.03, 0.55, 0.00, 0.00, 1.99, 0.77, 0.00, 0.76, 2.01, 1.62, 0.02, 0.09, 0.00, 0.48, 0.22, 0.11, 0.08, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1134,  0,  37.767,  0.98,  1, 0.01, 0.49, 0.00, 0.00, 1.99, 0.70, 0.00, 0.76, 2.08, 1.66, 0.00, 0.08, 0.00, 0.48, 0.22, 0.10, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1135,  0,  37.800,  0.98,  1, 0.01, 0.41, 0.00, 0.00, 2.00, 0.60, 0.00, 0.81, 2.06, 1.69, 0.00, 0.17, 0.00, 0.47, 0.14, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1136,  0,  37.833,  0.98,  1, 0.00, 0.19, 0.00, 0.00, 2.05, 0.68, 0.00, 0.93, 2.07, 1.71, 0.00, 0.22, 0.00, 0.49, 0.10, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1137,  0,  37.867,  0.98,  1, 0.00, 0.09, 0.00, 0.00, 2.08, 0.67, 0.00, 0.91, 2.01, 1.65, 0.00, 0.31, 0.00, 0.44, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1138,  0,  37.900,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 2.09, 0.89, 0.00, 0.90, 2.00, 1.68, 0.00, 0.28, 0.00, 0.46, 0.06, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1139,  0,  37.933,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 2.03, 1.02, 0.00, 0.79, 1.92, 1.58, 0.00, 0.20, 0.00, 0.47, 0.02, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1140,  0,  37.967,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 2.03, 1.04, 0.00, 0.84, 1.92, 1.60, 0.00, 0.11, 0.00, 0.42, 0.06, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1141,  0,  38.000,  0.98,  1, 0.00, 0.09, 0.00, 0.00, 2.03, 0.97, 0.00, 0.88, 1.97, 1.60, 0.00, 0.03, 0.00, 0.37, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1142,  0,  38.033,  0.98,  1, 0.00, 0.09, 0.00, 0.00, 2.05, 0.92, 0.00, 0.95, 1.99, 1.62, 0.00, 0.03, 0.01, 0.34, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1143,  0,  38.067,  0.98,  1, 0.00, 0.05, 0.00, 0.00, 2.07, 0.92, 0.00, 0.91, 1.99, 1.59, 0.00, 0.04, 0.01, 0.37, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1144,  0,  38.100,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 2.09, 0.80, 0.00, 0.94, 1.98, 1.56, 0.00, 0.03, 0.01, 0.33, 0.04, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1145,  0,  38.133,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 2.11, 0.77, 0.00, 0.94, 1.95, 1.63, 0.00, 0.02, 0.04, 0.36, 0.11, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1146,  0,  38.167,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 2.10, 0.66, 0.00, 0.94, 1.98, 1.68, 0.00, 0.06, 0.04, 0.34, 0.12, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1147,  0,  38.200,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 2.09, 0.83, 0.00, 0.91, 1.95, 1.59, 0.00, 0.06, 0.04, 0.40, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1148,  0,  38.233,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 2.07, 0.82, 0.00, 0.92, 1.97, 1.37, 0.00, 0.10, 0.00, 0.36, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1149,  0,  38.267,  0.98,  1, 0.00, 0.05, 0.00, 0.00, 2.09, 0.97, 0.00, 0.98, 1.96, 1.33, 0.00, 0.10, 0.00, 0.37, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1150,  0,  38.300,  0.98,  1, 0.00, 0.01, 0.00, 0.00, 2.10, 0.90, 0.01, 0.99, 1.97, 1.31, 0.00, 0.13, 0.00, 0.37, 0.04, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1151,  0,  38.333,  0.98,  1, 0.00, 0.09, 0.00, 0.00, 2.08, 0.95, 0.01, 0.89, 1.99, 1.35, 0.00, 0.08, 0.00, 0.37, 0.04, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1152,  0,  38.367,  0.98,  1, 0.00, 0.19, 0.00, 0.00, 2.01, 0.91, 0.01, 0.86, 2.01, 1.39, 0.00, 0.03, 0.00, 0.35, 0.04, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1153,  0,  38.400,  0.98,  1, 0.00, 0.19, 0.00, 0.00, 1.99, 1.04, 0.00, 0.83, 2.02, 1.54, 0.00, 0.06, 0.00, 0.36, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1154,  0,  38.433,  0.98,  1, 0.00, 0.11, 0.00, 0.06, 2.02, 1.11, 0.00, 0.88, 2.01, 1.71, 0.00, 0.13, 0.07, 0.43, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1155,  0,  38.467,  0.98,  1, 0.00, 0.00, 0.00, 0.06, 2.00, 1.09, 0.00, 0.90, 1.95, 1.72, 0.04, 0.16, 0.09, 0.49, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1156,  0,  38.500,  0.98,  1, 0.00, 0.00, 0.00, 0.06, 1.97, 0.92, 0.01, 0.89, 1.92, 1.59, 0.04, 0.10, 0.10, 0.53, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1157,  0,  38.533,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.93, 0.84, 0.02, 0.94, 1.90, 1.54, 0.10, 0.09, 0.14, 0.53, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1158,  0,  38.567,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.96, 0.91, 0.01, 1.04, 1.90, 1.53, 0.10, 0.17, 0.13, 0.54, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1159,  0,  38.600,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.01, 1.16, 0.00, 1.12, 1.94, 1.56, 0.16, 0.24, 0.17, 0.50, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1160,  0,  38.633,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 2.03, 1.24, 0.03, 1.10, 1.97, 1.52, 0.10, 0.26, 0.06, 0.48, 0.02, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1161,  0,  38.667,  0.98,  1, 0.00, 0.07, 0.00, 0.00, 2.00, 1.29, 0.03, 1.05, 1.98, 1.42, 0.10, 0.15, 0.05, 0.39, 0.25, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1162,  0,  38.700,  0.98,  1, 0.02, 0.07, 0.00, 0.00, 1.98, 1.21, 0.03, 1.11, 1.93, 1.41, 0.04, 0.08, 0.00, 0.25, 0.35, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1163,  0,  38.733,  0.98,  1, 0.02, 0.07, 0.00, 0.00, 1.97, 1.19, 0.00, 1.15, 1.90, 1.36, 0.06, 0.05, 0.00, 0.20, 0.44, 0.06, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1164,  0,  38.767,  0.98,  1, 0.05, 0.04, 0.00, 0.00, 1.94, 1.15, 0.00, 1.12, 1.86, 1.38, 0.02, 0.07, 0.00, 0.23, 0.27, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
