frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
760,  0,  25.300,  0.98,  1, 0.08, 0.00, 1.56, 0.00, 1.50, 3.18, 0.00, 1.68, 0.25, 2.02, 0.00, 0.44, 0.00, 0.02, 0.02, 0.18, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
761,  0,  25.333,  0.98,  1, 0.08, 0.00, 1.56, 0.00, 1.49, 2.97, 0.00, 1.65, 0.23, 2.03, 0.00, 0.38, 0.00, 0.02, 0.06, 0.16, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
762,  0,  25.367,  0.93,  1, 0.08, 0.00, 1.63, 0.00, 1.47, 3.04, 0.00, 1.73, 0.27, 2.03, 0.00, 0.39, 0.00, 0.02, 0.10, 0.23, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
763,  0,  25.400,  0.98,  1, 0.09, 0.00, 1.69, 0.00, 1.50, 3.00, 0.00, 1.75, 0.29, 2.06, 0.00, 0.32, 0.00, 0.03, 0.10, 0.22, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
764,  0,  25.433,  0.98,  1, 0.12, 0.00, 1.72, 0.00, 1.47, 2.90, 0.00, 1.72, 0.25, 2.18, 0.00, 0.35, 0.00, 0.03, 0.11, 0.22, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
765,  0,  25.467,  0.93,  1, 0.12, 0.00, 1.64, 0.00, 1.47, 2.78, 0.00, 1.73, 0.24, 2.24, 0.00, 0.37, 0.00, 0.03, 0.06, 0.09, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
766,  0,  25.500,  0.98,  1, 0.08, 0.02, 1.59, 0.01, 1.44, 2.74, 0.00, 1.68, 0.25, 2.24, 0.02, 0.38, 0.00, 0.02, 0.06, 0.10, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
767,  0,  25.533,  0.98,  1, 0.05, 0.02, 1.54, 0.01, 1.49, 2.94, 0.00, 1.69, 0.30, 2.23, 0.02, 0.34, 0.00, 0.02, 0.10, 0.10, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
768,  0,  25.567,  0.93,  1, 0.15, 0.24, 1.52, 0.01, 1.57, 2.82, 0.00, 1.73, 0.35, 2.26, 0.04, 0.32, 0.04, 0.00, 0.18, 0.19, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
769,  0,  25.600,  0.98,  1, 0.29, 0.22, 1.65, 0.00, 1.52, 2.95, 0.04, 1.82, 0.43, 2.21, 0.02, 0.28, 0.04, 0.00, 0.24, 0.29, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
770,  0,  25.633,  0.93,  1, 0.41, 0.27, 1.78, 0.00, 1.52, 2.92, 0.04, 1.90, 0.48, 2.06, 0.02, 0.46, 0.13, 0.00, 0.35, 0.54, 0.58, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
771,  0,  25.667,  0.98,  1, 0.56, 0.05, 1.73, 0.00, 1.47, 3.21, 0.10, 1.84, 0.42, 1.84, 0.00, 0.29, 0.09, 0.00, 0.26, 0.46, 0.55, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
772,  0,  25.700,  0.93,  1, 0.50, 0.16, 1.73, 0.00, 1.58, 3.19, 0.06, 1.83, 0.40, 1.74, 0.00, 0.49, 0.16, 0.00, 0.31, 0.42, 0.30, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
773,  0,  25.733,  0.98,  1, 0.41, 0.11, 1.59, 0.00, 1.63, 3.26, 0.06, 1.74, 0.30, 1.84, 0.00, 0.34, 0.06, 0.00, 0.11, 0.16, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
774,  0,  25.767,  0.98,  1, 0.21, 0.11, 1.60, 0.00, 1.70, 3.22, 0.00, 1.75, 0.28, 2.08, 0.00, 0.43, 0.06, 0.00, 0.13, 0.15, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
775,  0,  25.800,  0.93,  1, 0.07, 0.00, 1.50, 0.00, 1.69, 3.12, 0.00, 1.79, 0.20, 2.24, 0.00, 0.38, 0.00, 0.00, 0.13, 0.14, 0.21, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
776,  0,  25.833,  0.98,  1, 0.15, 0.00, 1.59, 0.00, 1.68, 3.16, 0.04, 1.90, 0.28, 2.27, 0.00, 0.30, 0.00, 0.00, 0.19, 0.27, 0.24, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
777,  0,  25.867,  0.93,  1, 0.34, 0.10, 1.68, 0.00, 1.46, 3.08, 0.05, 1.89, 0.37, 2.04, 0.00, 0.20, 0.00, 0.00, 0.40, 0.53, 0.67, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
778,  0,  25.900,  0.93,  1, 0.48, 0.23, 1.66, 0.00, 1.25, 3.24, 0.06, 1.81, 0.45, 1.81, 0.08, 0.00, 0.00, 0.00, 0.56, 0.70, 1.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
779,  0,  25.933,  0.88,  1, 0.54, 0.30, 1.66, 0.00, 1.19, 3.19, 0.06, 1.84, 0.44, 1.69, 0.08, 0.20, 0.10, 0.00, 0.61, 0.84, 1.44, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
780,  0,  25.967,  0.93,  1, 0.46, 0.20, 1.64, 0.00, 1.32, 3.16, 0.08, 1.95, 0.39, 1.74, 0.08, 0.35, 0.20, 0.00, 0.43, 0.78, 0.96, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
781,  0,  26.000,  0.93,  1, 0.38, 0.07, 1.77, 0.00, 1.61, 3.08, 0.09, 2.00, 0.35, 1.85, 0.00, 0.55, 0.20, 0.00, 0.21, 0.63, 0.53, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
782,  0,  26.033,  0.93,  1, 0.25, 0.00, 1.83, 0.00, 1.68, 3.06, 0.11, 1.98, 0.33, 1.82, 0.00, 0.65, 0.10, 0.00, 0.10, 0.53, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
783,  0,  26.067,  0.98,  1, 0.13, 0.00, 1.76, 0.00, 1.75, 3.18, 0.07, 1.89, 0.34, 1.89, 0.00, 0.64, 0.00, 0.00, 0.05, 0.33, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
784,  0,  26.100,  0.93,  1, 0.06, 0.00, 1.70, 0.00, 1.69, 3.31, 0.06, 1.99, 0.39, 1.88, 0.00, 0.74, 0.00, 0.00, 0.00, 0.21, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
785,  0,  26.133,  0.98,  1, 0.02, 0.00, 1.68, 0.00, 1.72, 3.38, 0.00, 1.90, 0.41, 2.03, 0.00, 0.61, 0.00, 0.00, 0.06, 0.16, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
786,  0,  26.167,  0.93,  1, 0.00, 0.00, 1.78, 0.00, 1.71, 3.35, 0.00, 2.02, 0.42, 2.03, 0.04, 0.75, 0.00, 0.01, 0.06, 0.21, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
787,  0,  26.200,  0.98,  1, 0.00, 0.00, 1.68, 0.00, 1.76, 3.20, 0.00, 1.86, 0.34, 2.16, 0.04, 0.62, 0.00, 0.03, 0.13, 0.21, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
788,  0,  26.233,  0.93,  1, 0.00, 0.04, 1.66, 0.00, 1.78, 3.23, 0.00, 2.00, 0.33, 2.08, 0.06, 0.70, 0.01, 0.09, 0.14, 0.11, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
789,  0,  26.267,  0.98,  1, 0.00, 0.04, 1.63, 0.00, 1.80, 3.16, 0.00, 1.80, 0.31, 2.12, 0.03, 0.57, 0.01, 0.08, 0.14, 0.05, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
790,  0,  26.300,  0.93,  1, 0.08, 0.20, 1.68, 0.00, 1.75, 3.24, 0.00, 1.90, 0.31, 2.10, 0.03, 0.62, 0.01, 0.14, 0.17, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
791,  0,  26.333,  0.98,  1, 0.08, 0.16, 1.72, 0.00, 1.74, 3.09, 0.00, 1.73, 0.31, 2.15, 0.00, 0.47, 0.00, 0.08, 0.17, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
792,  0,  26.367,  0.93,  1, 0.13, 0.28, 1.65, 0.00, 1.70, 3.09, 0.00, 1.83, 0.24, 2.21, 0.02, 0.57, 0.04, 0.13, 0.17, 0.47, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
793,  0,  26.400,  0.98,  1, 0.06, 0.11, 1.57, 0.09, 1.72, 3.09, 0.00, 1.75, 0.25, 2.15, 0.02, 0.50, 0.04, 0.06, 0.15, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
794,  0,  26.433,  0.93,  1, 0.08, 0.21, 1.53, 0.11, 1.71, 3.22, 0.00, 1.94, 0.23, 2.18, 0.02, 0.68, 0.04, 0.11, 0.09, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
795,  0,  26.467,  0.98,  1, 0.02, 0.10, 1.65, 0.12, 1.74, 3.26, 0.00, 1.85, 0.27, 2.03, 0.00, 0.58, 0.00, 0.05, 0.18, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
796,  0,  26.500,  0.93,  1, 0.08, 0.16, 1.75, 0.17, 1.67, 3.25, 0.00, 1.95, 0.26, 2.06, 0.00, 0.70, 0.00, 0.06, 0.15, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
797,  0,  26.533,  0.98,  1, 0.05, 0.06, 1.75, 0.17, 1.66, 3.08, 0.00, 1.79, 0.29, 1.95, 0.00, 0.56, 0.00, 0.01, 0.21, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
798,  0,  26.567,  0.93,  1, 0.07, 0.13, 1.70, 0.27, 1.64, 3.10, 0.00, 1.90, 0.28, 1.93, 0.00, 0.62, 0.01, 0.03, 0.12, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
799,  0,  26.600,  0.98,  1, 0.01, 0.08, 1.73, 0.18, 1.66, 3.00, 0.00, 1.78, 0.30, 1.87, 0.00, 0.51, 0.01, 0.01, 0.17, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
800,  0,  26.633,  0.93,  1, 0.01, 0.08, 1.70, 0.28, 1.66, 3.12, 0.00, 1.88, 0.28, 1.85, 0.03, 0.61, 0.05, 0.06, 0.08, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
801,  0,  26.667,  0.98,  1, 0.01, 0.01, 1.54, 0.18, 1.66, 3.05, 0.00, 1.81, 0.31, 1.91, 0.03, 0.50, 0.03, 0.05, 0.16, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
802,  0,  26.700,  0.93,  1, 0.01, 0.01, 1.45, 0.12, 1.70, 3.14, 0.00, 1.92, 0.28, 1.97, 0.11, 0.59, 0.03, 0.09, 0.08, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
803,  0,  26.733,  0.98,  1, 0.01, 0.00, 1.39, 0.00, 1.69, 3.14, 0.00, 1.82, 0.29, 2.08, 0.09, 0.43, 0.00, 0.04, 0.12, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
804,  0,  26.767,  0.93,  1, 0.03, 0.13, 1.50, 0.00, 1.67, 3.28, 0.00, 1.89, 0.30, 2.03, 0.18, 0.54, 0.00, 0.08, 0.04, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
805,  0,  26.800,  0.98,  1, 0.04, 0.13, 1.39, 0.00, 1.66, 3.22, 0.00, 1.75, 0.34, 2.12, 0.10, 0.39, 0.00, 0.03, 0.05, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
806,  0,  26.833,  0.93,  1, 0.05, 0.13, 1.46, 0.00, 1.65, 3.30, 0.00, 1.91, 0.34, 2.08, 0.16, 0.55, 0.04, 0.06, 0.01, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
807,  0,  26.867,  0.98,  1, 0.05, 0.00, 1.39, 0.00, 1.60, 3.02, 0.00, 1.80, 0.33, 2.19, 0.06, 0.40, 0.04, 0.02, 0.07, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
808,  0,  26.900,  0.93,  1, 0.07, 0.04, 1.64, 0.00, 1.59, 3.11, 0.00, 1.97, 0.35, 2.10, 0.06, 0.53, 0.13, 0.04, 0.06, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
809,  0,  26.933,  0.98,  1, 0.07, 0.04, 1.66, 0.02, 1.58, 2.92, 0.00, 1.73, 0.35, 2.19, 0.00, 0.40, 0.10, 0.02, 0.16, 0.14, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
810,  0,  26.967,  0.93,  1, 0.05, 0.04, 1.79, 0.02, 1.65, 2.99, 0.00, 1.72, 0.36, 2.09, 0.00, 0.44, 0.10, 0.02, 0.10, 0.09, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
811,  0,  27.000,  0.93,  1, 0.02, 0.00, 1.70, 0.11, 1.64, 3.06, 0.00, 1.76, 0.36, 2.06, 0.00, 0.54, 0.03, 0.05, 0.19, 0.20, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
812,  0,  27.033,  0.98,  1, 0.06, 0.00, 1.66, 0.10, 1.56, 2.98, 0.00, 1.84, 0.32, 2.05, 0.00, 0.63, 0.04, 0.05, 0.09, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
813,  0,  27.067,  0.93,  1, 0.12, 0.07, 1.61, 0.10, 1.60, 3.13, 0.00, 2.00, 0.33, 2.07, 0.03, 0.72, 0.11, 0.05, 0.13, 0.46, 0.10, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
814,  0,  27.100,  0.98,  1, 0.34, 0.12, 1.56, 0.01, 1.50, 3.07, 0.06, 1.91, 0.37, 1.95, 0.03, 0.38, 0.09, 0.00, 0.19, 0.34, 0.43, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
815,  0,  27.133,  0.93,  1, 0.41, 0.23, 1.70, 0.00, 1.55, 3.31, 0.06, 2.05, 0.39, 1.79, 0.03, 0.30, 0.18, 0.00, 0.37, 0.51, 0.68, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
816,  0,  27.167,  0.93,  1, 0.44, 0.15, 1.78, 0.00, 1.54, 3.44, 0.06, 1.98, 0.44, 1.67, 0.00, 0.29, 0.15, 0.00, 0.49, 0.50, 0.63, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
817,  0,  27.200,  0.98,  1, 0.22, 0.10, 1.83, 0.00, 1.71, 3.57, 0.08, 1.98, 0.40, 1.76, 0.00, 0.38, 0.15, 0.00, 0.37, 0.54, 0.31, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
818,  0,  27.233,  0.88,  1, 0.20, 0.00, 1.82, 0.00, 1.76, 3.57, 0.08, 1.93, 0.45, 1.74, 0.01, 0.40, 0.04, 0.00, 0.26, 0.30, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
819,  0,  27.267,  0.93,  1, 0.11, 0.00, 1.74, 0.00, 1.70, 3.26, 0.09, 1.83, 0.43, 1.88, 0.01, 0.31, 0.08, 0.00, 0.11, 0.22, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
820,  0,  27.300,  0.98,  1, 0.11, 0.00, 1.65, 0.00, 1.69, 3.03, 0.02, 1.77, 0.41, 1.95, 0.03, 0.37, 0.08, 0.00, 0.17, 0.19, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
821,  0,  27.333,  0.98,  1, 0.00, 0.00, 1.53, 0.00, 1.75, 3.07, 0.04, 1.70, 0.41, 2.08, 0.02, 0.37, 0.08, 0.00, 0.14, 0.19, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
822,  0,  27.367,  0.93,  1, 0.01, 0.00, 1.49, 0.00, 1.77, 3.17, 0.03, 1.86, 0.34, 2.16, 0.02, 0.56, 0.00, 0.01, 0.18, 0.25, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
823,  0,  27.400,  0.98,  1, 0.01, 0.00, 1.50, 0.00, 1.72, 3.31, 0.02, 1.84, 0.35, 2.14, 0.00, 0.53, 0.00, 0.01, 0.10, 0.17, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
824,  0,  27.433,  0.93,  1, 0.06, 0.00, 1.55, 0.00, 1.64, 3.31, 0.00, 1.92, 0.31, 2.19, 0.04, 0.70, 0.00, 0.06, 0.04, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
825,  0,  27.467,  0.98,  1, 0.08, 0.00, 1.55, 0.07, 1.68, 3.33, 0.00, 1.77, 0.32, 2.12, 0.04, 0.52, 0.00, 0.05, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
826,  0,  27.500,  0.98,  1, 0.08, 0.00, 1.58, 0.09, 1.70, 3.16, 0.00, 1.84, 0.30, 2.12, 0.04, 0.45, 0.00, 0.05, 0.09, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
827,  0,  27.533,  0.93,  1, 0.02, 0.00, 1.54, 0.09, 1.70, 3.16, 0.00, 1.82, 0.29, 2.15, 0.01, 0.43, 0.00, 0.06, 0.20, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
828,  0,  27.567,  0.98,  1, 0.00, 0.00, 1.60, 0.09, 1.67, 3.15, 0.00, 1.76, 0.27, 2.16, 0.01, 0.41, 0.00, 0.06, 0.24, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
829,  0,  27.600,  0.93,  1, 0.00, 0.00, 1.63, 0.14, 1.64, 3.16, 0.00, 1.70, 0.26, 2.20, 0.01, 0.48, 0.00, 0.06, 0.21, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
830,  0,  27.633,  0.93,  1, 0.00, 0.00, 1.68, 0.21, 1.66, 3.07, 0.00, 1.64, 0.33, 2.03, 0.00, 0.34, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
