frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
55,1.8,0.98,0.25,0.24,0.39,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.16,0.0
56,1.833,0.98,0.21,0.21,0.44,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.05,0.21,0.0
57,1.867,0.98,0.25,0.35,0.49,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.05,0.21,0.0
58,1.9,0.98,0.26,0.37,0.47,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.1,0.22,0.0
59,1.933,0.98,0.27,0.27,0.36,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.16,0.18,0.0
60,1.967,0.98,0.33,0.31,0.41,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.26,0.14,0.0
61,2.0,0.98,0.39,0.3,0.47,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.24,0.07,0.0
62,2.033,0.98,0.43,0.44,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.02,0.23,0.03,0.0
63,2.067,0.98,0.4,0.35,0.57,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.04,0.18,0.01,0.0
64,2.1,0.98,0.38,0.34,0.61,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.03,0.04,0.23,0.03,0.0
65,2.133,0.98,0.34,0.23,0.7,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.03,0.31,0.08,0.0
66,2.167,0.98,0.3,0.21,0.74,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.01,0.33,0.09,0.0
67,2.2,0.98,0.28,0.22,0.75,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0,0.32,0.07,0.0
68,2.233,0.98,0.29,0.32,0.72,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.19,0.02,0.0
69,2.267,0.98,0.28,0.39,0.72,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.11,0.0,0.0
70,2.3,0.98,0.25,0.44,0.74,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.06,0.01,0.0
71,2.333,0.98,0.2,0.31,0.75,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.02,0.15,0.02,0.0
72,2.367,0.98,0.22,0.31,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.02,0.04,0.18,0.03,0.0
73,2.4,0.98,0.2,0.22,0.79,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.06,0.16,0.01,0.05
74,2.433,0.98,0.2,0.27,0.78,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.02,0.09,0.1,0.01,0.05
75,2.467,0.98,0.14,0.15,0.72,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.07,0.13,0.0,0.05
76,2.5,0.98,0.1,0.11,0.72,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.06,0.12,0.0,0.0
77,2.533,0.98,0.15,0.15,0.69,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.02,0.18,0.0,0.0
78,2.567,0.98,0.21,0.22,0.72,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.02,0.18,0.0,0.0
79,2.6,0.98,0.23,0.24,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.25,0.0,0.0
80,2.633,0.98,0.23,0.12,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.23,0.0,0.0
81,2.667,0.98,0.28,0.09,0.63,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.21,0.03,0.0
82,2.7,0.98,0.36,0.12,0.65,0.41,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.14,0.0,0.0,0.29,0.05,0.02
83,2.733,0.98,0.42,0.24,0.67,0.49,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.38,0.09,0.02
84,2.767,0.98,0.43,0.25,0.78,0.48,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.45,0.08,0.02
85,2.8,0.98,0.46,0.31,0.79,0.35,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.37,0.06,0.0
86,2.833,0.98,0.48,0.37,0.78,0.29,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.07,0.0,0.0,0.35,0.03,0.0
87,2.867,0.98,0.44,0.46,0.75,0.44,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.11,0.0,0.0,0.33,0.0,0.0
88,2.9,0.98,0.41,0.42,0.76,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.31,0.0,0.0
89,2.933,0.98,0.31,0.29,0.8,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.23,0.0,0.0
90,2.967,0.98,0.35,0.41,0.83,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.16,0.02,0.02
91,3.0,0.98,0.34,0.49,0.84,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.15,0.02,0.02
92,3.033,0.98,0.43,0.65,0.82,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.1,0.02,0.02
93,3.067,0.98,0.44,0.59,0.81,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.01,0.07,0.01,0.0
94,3.1,0.98,0.45,0.68,0.79,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.06,0.03,0.03,0.0
95,3.133,0.98,0.44,0.65,0.67,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.09,0.02,0.02,0.0
96,3.167,0.98,0.35,0.64,0.56,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.08,0.0,0.02,0.0
97,3.2,0.98,0.31,0.52,0.52,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.04,0.02,0.0,0.0
98,3.233,0.98,0.23,0.42,0.55,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03,0.07,0.0,0.0
99,3.267,0.98,0.17,0.22,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.08,0.0,0.0
100,3.3,0.98,0.17,0.16,0.63,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.02,0.07,0.02,0.0
101,3.333,0.98,0.19,0.18,0.65,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.06,0.02,0.0
102,3.367,0.98,0.24,0.27,0.61,0.2,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.08,0.02,0.03
103,3.4,0.98,0.22,0.33,0.58,0.38,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.14,0.03,0.03
104,3.433,0.98,0.2,0.31,0.54,0.43,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.17,0.07,0.03
105,3.467,0.98,0.23,0.38,0.57,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.19,0.1,0.0
106,3.5,0.98,0.18,0.44,0.58,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.23,0.07,0.0
107,3.533,0.98,0.18,0.52,0.63,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.05,0.0
108,3.567,0.98,0.17,0.48,0.62,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.05,0.0
109,3.6,0.98,0.21,0.47,0.6,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.07,0.0
110,3.633,0.98,0.21,0.5,0.57,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.05,0.0
111,3.667,0.98,0.22,0.64,0.57,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0
112,3.7,0.98,0.23,0.7,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.0
113,3.733,0.98,0.23,0.67,0.56,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.01,0.0
114,3.767,0.98,0.22,0.57,0.52,0.48,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.22,0.01,0.0
115,3.8,0.98,0.23,0.66,0.51,0.45,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
116,3.833,0.98,0.31,0.8,0.54,0.43,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.0
117,3.867,0.98,0.37,0.95,0.64,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
118,3.9,0.98,0.35,1.0,0.64,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.06,0.0
119,3.933,0.98,0.34,0.93,0.62,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.0
120,3.967,0.98,0.29,0.72,0.59,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.04,0.0
121,4.0,0.98,0.26,0.41,0.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.0
122,4.033,0.98,0.18,0.14,0.61,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.07,0.0
123,4.067,0.98,0.15,0.04,0.61,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.18,0.04,0.0
124,4.1,0.98,0.16,0.09,0.66,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.16,0.02,0.0
125,4.133,0.98,0.16,0.12,0.69,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.23,0.06,0.0
126,4.167,0.98,0.22,0.24,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.0
127,4.2,0.98,0.22,0.25,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.0
128,4.233,0.98,0.26,0.31,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.07,0.0
129,4.267,0.98,0.2,0.25,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.0
130,4.3,0.98,0.18,0.26,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.15,0.0
131,4.333,0.98,0.21,0.3,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.28,0.1,0.06
132,4.367,0.98,0.26,0.36,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.32,0.09,0.09
133,4.4,0.98,0.24,0.33,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.02,0.09
134,4.433,0.98,0.15,0.23,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.04
135,4.467,0.98,0.06,0.1,0.81,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.01
136,4.5,0.98,0.01,0.02,0.81,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01
137,4.533,0.98,0.0,0.0,0.73,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,4.567,0.98,0.0,0.0,0.66,0.16,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
139,4.6,0.98,0.0,0.0,0.67,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
140,4.633,0.98,0.04,0.0,0.64,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
141,4.667,0.98,0.11,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
142,4.7,0.98,0.2,0.0,0.56,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
143,4.733,0.98,0.21,0.0,0.58,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
144,4.767,0.98,0.18,0.0,0.64,0.09,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
145,4.8,0.98,0.12,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0
146,4.833,0.98,0.11,0.02,0.67,0.07,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0
147,4.867,0.98,0.13,0.02,0.61,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.05,0.0,0.0,0.02,0.06,0.0
148,4.9,0.98,0.16,0.13,0.58,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.02,0.08,0.0
149,4.933,0.98,0.14,0.11,0.58,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.03,0.07,0.0
150,4.967,0.98,0.1,0.2,0.63,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.14,0.0
151,5.0,0.98,0.11,0.23,0.7,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.16,0.15,0.0
152,5.033,0.98,0.12,0.22,0.73,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.21,0.25,0.0
153,5.067,0.98,0.13,0.14,0.77,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.24,0.0
154,5.1,0.98,0.12,0.1,0.77,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.23,0.0
155,5.133,0.98,0.12,0.21,0.76,0.09,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.25,0.0
156,5.167,0.98,0.18,0.38,0.73,0.13,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0
157,5.2,0.98,0.21,0.44,0.7,0.09,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.31,0.0
158,5.233,0.98,0.26,0.47,0.68,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.26,0.0
159,5.267,0.98,0.25,0.41,0.65,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.27,0.0
160,5.3,0.98,0.22,0.26,0.65,0.08,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.29,0.0
161,5.333,0.98,0.2,0.21,0.68,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.0
162,5.367,0.98,0.17,0.15,0.71,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.06,0.26,0.0
163,5.4,0.98,0.14,0.23,0.67,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.05,0.25,0.0
164,5.433,0.98,0.13,0.26,0.61,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.12,0.36,0.0
165,5.467,0.98,0.12,0.24,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.16,0.43,0.0
166,5.5,0.98,0.16,0.34,0.64,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.22,0.4,0.0
167,5.533,0.98,0.11,0.22,0.63,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.09,0.0,0.0,0.28,0.34,0.0
168,5.567,0.98,0.15,0.28,0.67,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.17,0.0,0.0,0.31,0.34,0.39
169,5.6,0.98,0.17,0.12,0.9,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.27,0.0,0.0,0.36,0.28,1.11
170,5.633,0.98,0.26,0.21,1.09,0.0,0.0,0.06,0.05,0.0,0.02,0.0,0.0,0.29,0.0,0.0,0.36,0.19,1.65
171,5.667,0.98,0.23,0.26,1.05,0.0,0.0,0.06,0.05,0.0,0.02,0.0,0.0,0.19,0.0,0.0,0.34,0.12,1.62
172,5.7,0.98,0.14,0.31,0.82,0.0,0.0,0.06,0.02,0.0,0.02,0.0,0.0,0.14,0.0,0.0,0.44,0.22,1.08
173,5.733,0.98,0.07,0.26,0.71,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.41,0.23,0.56
174,5.767,0.98,0.02,0.17,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.41,0.19,0.23
175,5.8,0.98,0.02,0.1,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.32,0.08,0.04
