,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
23,35.37,44.26,23.96,0.0,85.59,167.4,0.0,93.95,17.54,86.77,0.18,0.15,28.43,0.0,18.59,0.0,87.81,2.37,6.86,49.83,3.48,131.73,217.79,2.87,121.35,63.17,82.38,0.0,17.42,54.28,9.66,82.0,66.86,7.99,8.93,0.49000000000000005,2.4899999999999998,0.22,132.92,231.79,2.22,139.7,43.45,55.61,4.66,2.25,17.68,0.0,89.52,6.68,31.509999999999998,5.29,14.61,23.74,5.83,116.01,230.53,3.56,98.03,24.17,30.080000000000002,0.0,37.18,0.0,2.26,8.18,32.58,25.76
24,4.56,3.98,37.96,0.06,106.32,210.46,2.2800000000000002,99.85,28.07,72.41,1.99,10.16,50.96,1.27,3.5700000000000003,0.06,19.44,0.0,21.03,40.43,5.12,126.44,203.04,0.0,121.64999999999999,61.19,79.47,0.21000000000000002,29.96,43.56,13.85,57.11,46.68,0.0,23.580000000000002,0.74,5.99,0.0,125.83,232.09,5.32,138.53,40.43,50.31,8.12,2.86,33.76,0.0,84.55,4.97,38.53,2.33,11.25,36.25,9.36,115.64,206.77,4.18,104.57,30.12,38.71,0.58,34.77,0.0,0.79,4.859999999999999,19.03,16.45
25,0.0,0.24000000000000002,55.54,1.11,133.58,238.14,0.76,119.41,51.75,87.66,0.0,45.02,6.71,35.34,0.17,20.42,9.35,0.0,4.91,53.27,0.14,131.87,208.07,0.09,120.53999999999999,57.9,73.39,0.0,23.18,52.7,11.13,45.1,47.51,4.93,18.45,3.94,7.8,0.0,135.25,233.77,8.14,130.8,43.6,49.33,11.01,9.73,9.7,0.0,82.47,5.7,23.21,240.96,38.32,15.02,1.03,5.67,19.81,0.0,34.72,4.88,1.21,71.52,15.32,0.0,53.71,90.77,118.46,20.41
26,0.0,0.0,46.45,1.15,118.96,212.08,0.0,109.32,35.26,85.42,0.0,38.43,0.0,2.88,0.0,24.09,44.43,0.48,0.27,62.11,0.0,128.12,226.1,0.9,116.69,54.4,84.69,0.0,20.55,66.89,12.77,42.01,44.91,30.91,7.6,1.74,10.97,0.06,137.08,236.4,5.44,136.15,42.97,67.49,14.5,11.89,6.0,0.0,76.39,5.03,1.0,216.47,39.99,101.85,0.0,0.0,0.0,0.0,35.53,0.27,1.12,99.96000000000001,67.89,0.0,78.75,76.7,139.57999999999998,15.08
27,0.82,4.35,42.5,0.0,114.19,202.59,0.0,108.37,31.55,76.57,0.0,39.41,0.12,0.75,1.5,31.01,76.0,1.71,15.81,56.94,0.87,141.99,230.12,0.0,116.88,63.1,113.75,0.0,44.32,60.87,34.95,20.05,15.21,17.64,5.31,0.0,11.63,0.0,130.65,241.86,10.8,127.45,34.6,55.9,25.63,23.17,7.79,0.0,66.31,6.86,7.21,162.46,34.21,123.91,0.0,0.0,0.0,0.0,46.43,0.0,0.06,162.6,259.49,0.0,41.44,9.38,36.47,57.730000000000004
28,0.0,1.11,48.87,0.06,122.31,217.09,0.45,119.03,38.71,84.0,0.0,35.13,0.0,1.45,0.27999999999999997,25.88,17.34,0.09,2.6100000000000003,31.29,0.52,141.7,231.09,0.6,135.44,54.63,85.6,2.37,15.7,29.71,10.14,39.41,9.14,6.88,26.99,3.12,26.95,0.22,130.29,235.18,6.23,134.71,39.79,43.19,22.54,24.56,9.88,0.0,87.34,24.7,22.29,169.5,51.96,99.94,0.0,0.0,0.0,0.0,40.05,0.88,0.0,129.16,229.79,0.0,59.58,5.75,9.8,46.96
29,0.0,2.53,41.59,6.79,121.05,205.93,0.06,116.76,42.22,71.93,0.0,40.63,0.0,0.68,0.15000000000000002,20.14,20.23,4.62,0.0,0.41000000000000003,1.47,108.5,150.91,0.12,190.32,51.75,53.69,2.37,0.13,4.86,0.0,82.22,12.27,14.66,0.26,0.44999999999999996,35.910000000000004,0.81,130.57,235.42,6.84,147.52,50.07,10.53,14.24,23.31,0.0,0.0,147.35,70.0,0.0,196.56,29.97,71.27,0.0,0.0,0.63,0.0,51.87,5.69,10.05,138.86,202.59,0.15,79.78,86.03,104.3,2.7800000000000002
30,75.36,6.47,73.06,0.51,18.54,17.68,0.0,99.56,3.14,18.53,171.08,65.8,0.0,77.81,65.33,214.78,0.0,5.07,0.0,21.78,2.82,83.84,200.36,3.36,89.87,7.68,41.27,0.36000000000000004,4.09,0.77,3.48,1.19,0.12,29.05,2.68,7.62,50.74,2.83,122.05,233.04,0.93,104.78,32.9,0.0,19.45,48.45,0.0,0.76,80.13,41.82,5.96,8.99,5.86,68.32,0.18,139.93,229.77,5.16,141.63,54.01,11.13,28.53,28.18,2.56,0.0,36.22,7.6,10.84
31,54.7,0.93,23.19,10.01,27.47,43.11,0.0,128.41,11.17,41.62,88.29,1.91,0.12,3.03,17.24,99.24,29.69,5.82,0.0,8.64,1.29,75.4,176.16,0.06,96.72,18.28,16.07,2.0100000000000002,0.0,2.88,16.07,0.92,4.76,31.14,4.0600000000000005,6.38,56.6,0.03,116.46,240.59,0.74,114.88,26.64,1.75,3.95,71.37,0.0,0.0,41.87,32.01,7.87,24.78,14.13,65.72,0.09,138.33,226.61,6.57,136.17,50.17,11.22,32.94,29.84,0.52,0.0,44.16,13.540000000000001,6.89
32,37.85,0.09,16.71,19.05,43.06,73.14,0.0,125.5,13.4,57.66,66.36,6.08,3.02,33.64,12.780000000000001,93.92999999999999,28.01,16.74,0.27,6.71,1.71,90.73,189.47,3.95,101.84,9.54,34.36,0.09,5.32,0.43,1.07,0.08,0.03,39.15,5.83,5.16,66.7,0.8099999999999999,123.52,235.25,2.45,121.88,29.35,0.53,5.24,60.58,0.0,0.0,53.06,28.69,5.44,30.55,16.22,50.06,0.0,137.4,209.21,5.71,131.57,43.0,25.11,13.07,21.77,15.83,0.44,94.64,32.81,10.6
33,10.19,3.57,33.29,21.89,94.11,208.04,0.0,106.3,5.16,90.72,5.44,15.280000000000001,2.7199999999999998,48.43,25.27,86.07,53.55,6.82,0.0,13.88,0.12,94.12,192.43,11.65,87.22,11.01,25.21,2.52,1.95,9.72,0.0,1.58,0.06,25.46,26.44,7.7,59.07,0.0,113.68,206.79,0.51,117.96,28.96,8.58,11.45,58.85,0.0,0.0,83.26,41.11,10.67,10.76,9.79,49.83,0.7100000000000001,140.3,236.86,3.14,124.56,42.38,55.71,2.3000000000000003,14.48,21.51,0.16,58.84,23.29,10.03
34,0.12,0.0,16.38,10.05,115.35,179.66,0.0,85.89,19.1,38.71,2.17,46.4,1.16,37.75,6.98,24.97,0.12,6.01,0.92,13.3,0.30000000000000004,111.52,191.83,9.540000000000001,87.96,20.32,25.18,0.81,21.28,1.57,0.0,58.22,20.81,5.87,2.01,4.51,59.18,4.72,118.57,222.51,1.52,127.57,32.7,16.18,7.2700000000000005,61.5,0.0,0.09,79.65,40.99,2.83,4.61,8.95,55.59,9.120000000000001,139.17,218.26,0.64,141.15,44.16,13.65,24.48,34.33,1.58,0.78,15.28,22.38,4.99
35,0.22,0.0,14.27,11.86,123.96,170.03,1.02,93.26,22.36,43.9,4.19,55.03,1.26,32.2,14.25,16.560000000000002,0.64,12.56,0.85,16.63,0.03,128.77,242.68,5.45,106.27,35.67,17.21,0.98,16.43,6.33,0.0,119.22,57.45,0.21,3.7,3.29,63.0,1.36,118.78999999999999,237.77,3.94,127.58,29.43,0.89,13.41,61.5,0.0,0.0,55.23,32.34,4.99,2.34,8.23,47.3,5.5600000000000005,143.09,216.99,0.36000000000000004,140.76,46.97,6.96,80.94,32.02,1.22,5.25,45.85,17.13,0.0
36,4.7700000000000005,0.0,16.4,4.57,115.05,200.48,5.49,98.28,18.31,46.7,15.06,49.75,6.82,34.64,10.85,23.94,5.71,16.35,6.71,9.58,0.48,114.64,234.38,3.5500000000000003,99.5,20.19,33.47,9.43,3.94,3.11,0.0,114.27,10.17,2.49,0.41000000000000003,0.0,40.61,4.68,109.69,245.35999999999999,5.12,110.68,14.47,5.42,0.21000000000000002,54.66,0.0,0.17,41.01,82.66,15.46,3.7,8.01,30.65,1.36,149.07,225.76,0.06,139.51,49.37,3.79,114.2,39.6,16.46,0.0,56.75,3.59,0.0
37,8.44,0.0,6.08,3.48,99.4,192.81,0.06,83.98,15.16,60.69,1.49,21.82,18.13,41.74,2.68,17.68,20.35,16.34,9.06,15.31,0.56,129.65,226.99,2.96,80.39,31.93,25.17,0.0,5.9,0.8,0.0,99.81,15.86,7.3999999999999995,2.9,0.0,44.37,4.47,113.64,232.37,0.28,112.64,25.56,6.32,0.06,65.89,0.0,1.11,47.79,85.28,12.9,3.8000000000000003,2.33,30.32,0.55,151.08,222.6,0.9,136.47,52.88,15.44,85.57,28.91,15.6,0.0,56.42,0.62,0.6
38,10.58,0.0,6.61,2.14,101.09,202.37,0.03,84.92,18.97,71.33,3.5100000000000002,3.79,17.87,0.5700000000000001,0.0,0.0,23.91,0.0,2.81,7.71,0.41000000000000003,125.77,226.87,13.86,118.33,27.39,28.26,27.94,30.61,13.1,0.0,137.06,40.93,2.82,9.040000000000001,0.30000000000000004,48.48,0.08,129.37,228.01,0.36,111.1,39.68,31.57,0.0,44.3,0.0,1.76,23.66,63.76,29.57,4.12,1.11,38.44,0.48,147.92,228.0,4.94,144.88,54.55,28.76,55.73,29.49,4.07,0.0,62.32,1.0,6.99
39,9.21,0.0,10.13,0.12,101.15,193.54,1.36,90.72,18.67,56.94,7.66,30.56,39.55,27.36,1.28,5.6899999999999995,17.53,0.0,0.0,52.39,0.9600000000000001,127.39999999999999,238.49,5.88,128.58,33.44,9.71,28.67,24.31,0.06,1.92,114.16,55.54,2.61,15.97,3.11,50.34,3.67,131.09,247.66,0.27,123.92,44.85,30.49,0.24,41.17,0.03,0.0,11.42,70.77,6.550000000000001,8.73,3.09,47.28,0.0,138.91,227.01,3.46,150.06,48.27,33.33,42.52,38.72,4.61,0.0,57.75,3.25,28.06
40,1.11,0.51,3.81,12.33,87.25,178.47,0.12000000000000001,75.36,19.05,62.15,0.13,11.03,17.38,64.63,2.7800000000000002,29.46,11.19,1.6099999999999999,0.0,42.54,0.36,138.24,250.18,6.11,122.88,35.78,0.5700000000000001,43.61,28.05,0.0,25.09,63.53,79.52,2.7800000000000002,19.87,17.23,37.47,11.4,130.87,225.07,0.0,122.03,49.93,33.37,0.09,35.72,0.0,0.44,4.01,48.94,0.0,1.0,0.18,61.04,0.0,118.21,205.32,1.58,121.26,46.49,4.04,42.33,49.46,0.03,0.0,68.47,20.29,8.5
41,17.16,0.0,33.25,5.49,95.81,184.81,0.07,92.18,16.92,57.27,0.37,26.98,8.71,44.5,0.56,27.97,3.53,6.92,2.73,48.26,0.62,125.2,212.56,4.97,127.85,39.74,8.53,48.78,15.36,0.0,2.42,83.77,37.61,7.06,10.12,22.18,46.62,8.84,132.45,238.81,0.18,135.58,50.44,18.35,2.56,24.89,1.96,0.0,19.830000000000002,18.71,0.0,2.0100000000000002,2.18,47.74,0.0,119.05,203.26,0.48,124.4,43.09,19.53,47.64,35.08,5.73,0.33,76.23,30.580000000000002,7.09
42,2.94,0.0,34.91,1.52,100.0,215.76,2.72,100.42,11.51,35.2,0.27,18.46,9.18,34.9,1.48,16.22,16.61,1.87,2.83,45.72,2.83,131.75,219.14,3.49,124.64,44.05,12.65,49.32,22.43,0.09,0.0,81.12,38.96,3.3600000000000003,4.32,31.31,72.49,10.17,129.45,224.02,0.0,137.01,45.71,11.290000000000001,15.66,34.17,0.0,0.06,40.19,32.3,0.0,0.72,5.16,54.1,1.52,123.75,227.2,0.0,129.16,49.56,48.55,4.41,15.51,9.6,4.06,87.73,48.1,7.07
43,1.68,0.0,30.21,1.7,108.45,214.83,3.58,117.03,11.42,34.27,1.0,27.92,6.22,11.24,2.0,0.65,6.2,2.86,2.24,52.37,0.18,128.07,233.33,5.46,121.83,39.94,5.96,33.87,30.54,0.0,1.97,47.5,53.21,4.5,1.1500000000000001,7.17,68.91,3.95,139.19,240.54,4.57,136.7,43.66,8.42,19.43,37.72,0.0,0.15,33.85,24.48,1.73,0.48000000000000004,2.39,49.83,0.09,130.65,238.97,0.25,124.41,57.160000000000004,48.39,0.0,28.06,10.35,8.51,47.69,49.67,2.04
44,0.24,0.09,24.95,12.63,112.91,207.74,7.1,117.85,19.79,32.089999999999996,1.03,25.830000000000002,4.55,12.72,0.66,0.75,5.53,1.25,2.9699999999999998,53.77,1.3,133.09,235.01,1.84,120.83,47.37,5.6,24.72,41.12,0.0,9.530000000000001,61.26,51.39,1.5699999999999998,8.35,7.69,67.27,3.89,131.45,216.59,1.34,137.52,45.33,3.33,38.26,33.35,0.08,1.31,41.65,26.14,3.22,0.09,1.65,40.37,0.14,134.6,245.07,0.0,132.60999999999999,62.63,43.01,0.30000000000000004,28.8,13.3,5.78,55.1,29.51,0.19
45,0.36,1.2000000000000002,60.79,7.68,72.86,166.8,0.36,114.02,7.65,65.64,3.08,38.75,0.69,20.990000000000002,68.78,49.24,4.21,1.75,4.0200000000000005,62.48,0.0,112.56,201.73,0.21,109.06,20.37,95.46,1.9000000000000001,26.07,2.14,0.02,12.6,14.96,34.94,8.14,6.62,64.87,0.0,92.99,214.33,11.01,82.44,5.68,47.75,4.76,52.69,34.82,0.14,23.69,34.56,16.67,5.66,1.95,22.86,0.0,118.39,210.97,3.5,86.49,34.79,21.36,8.540000000000001,51.59,13.52,3.0,54.88,40.44,0.63
