frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
97,3.2,0.98,0.14,0.16,1.09,0.06,0.65,1.73,0.0,0.19,0.29,0.0,0.07,0.3,0.0,0.01,0.26,0.04,0.0
98,3.233,0.98,0.12,0.08,1.06,0.11,0.64,1.71,0.0,0.17,0.29,0.0,0.1,0.26,0.0,0.01,0.29,0.03,0.0
99,3.267,0.98,0.14,0.05,1.11,0.15,0.64,1.67,0.0,0.22,0.29,0.0,0.09,0.3,0.0,0.01,0.31,0.02,0.0
100,3.3,0.98,0.18,0.06,1.12,0.14,0.64,1.67,0.0,0.24,0.28,0.0,0.14,0.32,0.0,0.01,0.29,0.03,0.0
101,3.333,0.98,0.21,0.07,1.14,0.13,0.68,1.75,0.0,0.3,0.27,0.0,0.22,0.38,0.0,0.01,0.28,0.01,0.02
102,3.367,0.98,0.23,0.18,1.12,0.13,0.68,1.79,0.0,0.29,0.27,0.0,0.27,0.35,0.0,0.0,0.31,0.01,0.02
103,3.4,0.98,0.21,0.22,1.1,0.11,0.68,1.69,0.0,0.27,0.25,0.0,0.26,0.39,0.0,0.0,0.32,0.06,0.02
104,3.433,0.98,0.17,0.2,1.04,0.07,0.65,1.64,0.0,0.24,0.25,0.0,0.19,0.34,0.0,0.0,0.38,0.09,0.0
105,3.467,0.98,0.13,0.08,0.99,0.07,0.67,1.57,0.0,0.28,0.25,0.0,0.14,0.28,0.0,0.0,0.42,0.11,0.0
106,3.5,0.98,0.14,0.05,0.97,0.04,0.68,1.59,0.0,0.28,0.27,0.0,0.1,0.19,0.0,0.0,0.41,0.05,0.0
107,3.533,0.98,0.16,0.15,0.99,0.11,0.71,1.62,0.0,0.26,0.29,0.0,0.12,0.15,0.0,0.0,0.36,0.02,0.0
108,3.567,0.98,0.18,0.19,1.02,0.07,0.71,1.64,0.0,0.22,0.28,0.0,0.11,0.13,0.0,0.0,0.26,0.0,0.0
109,3.6,0.98,0.17,0.23,1.08,0.07,0.72,1.67,0.0,0.23,0.27,0.0,0.17,0.21,0.0,0.0,0.28,0.0,0.0
110,3.633,0.98,0.19,0.19,1.1,0.0,0.72,1.58,0.0,0.24,0.27,0.0,0.16,0.3,0.0,0.0,0.29,0.01,0.0
111,3.667,0.98,0.16,0.18,1.14,0.0,0.74,1.57,0.0,0.24,0.29,0.0,0.26,0.34,0.02,0.0,0.3,0.01,0.0
112,3.7,0.98,0.12,0.09,1.16,0.09,0.75,1.55,0.0,0.2,0.29,0.0,0.21,0.35,0.02,0.0,0.28,0.03,0.0
113,3.733,0.98,0.06,0.04,1.18,0.16,0.74,1.54,0.0,0.15,0.29,0.0,0.21,0.32,0.02,0.0,0.26,0.02,0.0
114,3.767,0.98,0.09,0.07,1.19,0.22,0.75,1.59,0.0,0.16,0.31,0.0,0.14,0.29,0.0,0.0,0.28,0.03,0.0
115,3.8,0.98,0.12,0.12,1.24,0.25,0.75,1.7,0.0,0.16,0.3,0.0,0.17,0.27,0.0,0.0,0.29,0.01,0.0
116,3.833,0.98,0.2,0.15,1.3,0.19,0.79,1.78,0.0,0.22,0.29,0.0,0.18,0.23,0.0,0.0,0.29,0.0,0.0
117,3.867,0.98,0.18,0.09,1.29,0.16,0.78,1.77,0.0,0.23,0.25,0.0,0.21,0.25,0.0,0.0,0.31,0.0,0.0
118,3.9,0.98,0.19,0.04,1.28,0.05,0.78,1.75,0.0,0.28,0.25,0.0,0.21,0.24,0.0,0.0,0.31,0.0,0.0
119,3.933,0.98,0.13,0.0,1.27,0.03,0.79,1.82,0.0,0.31,0.26,0.0,0.25,0.3,0.0,0.0,0.32,0.0,0.0
120,3.967,0.98,0.13,0.02,1.29,0.05,0.79,1.92,0.0,0.35,0.27,0.0,0.26,0.33,0.0,0.0,0.3,0.01,0.0
121,4.0,0.98,0.09,0.04,1.27,0.05,0.79,1.87,0.0,0.34,0.27,0.0,0.33,0.34,0.0,0.0,0.3,0.01,0.0
122,4.033,0.98,0.06,0.08,1.26,0.05,0.78,1.8,0.0,0.32,0.27,0.0,0.39,0.33,0.0,0.0,0.29,0.01,0.01
123,4.067,0.98,0.02,0.13,1.25,0.01,0.75,1.69,0.0,0.27,0.26,0.0,0.44,0.29,0.0,0.0,0.27,0.0,0.01
124,4.1,0.98,0.01,0.11,1.26,0.06,0.74,1.69,0.0,0.26,0.28,0.0,0.36,0.27,0.0,0.0,0.26,0.0,0.0
125,4.133,0.98,0.0,0.09,1.24,0.11,0.72,1.65,0.0,0.22,0.28,0.0,0.32,0.21,0.0,0.0,0.3,0.07,0.0
126,4.167,0.98,0.0,0.03,1.22,0.13,0.72,1.67,0.0,0.24,0.29,0.0,0.28,0.2,0.0,0.0,0.3,0.07,0.0
127,4.2,0.98,0.0,0.04,1.17,0.09,0.71,1.7,0.0,0.23,0.26,0.0,0.31,0.18,0.0,0.0,0.3,0.07,0.0
128,4.233,0.98,0.01,0.09,1.16,0.04,0.71,1.78,0.0,0.22,0.25,0.0,0.3,0.22,0.0,0.0,0.22,0.0,0.0
129,4.267,0.98,0.04,0.11,1.14,0.08,0.69,1.79,0.0,0.22,0.25,0.0,0.26,0.26,0.0,0.0,0.16,0.04,0.0
130,4.3,0.98,0.06,0.09,1.14,0.11,0.69,1.75,0.0,0.2,0.25,0.0,0.19,0.27,0.0,0.0,0.13,0.09,0.0
131,4.333,0.98,0.06,0.03,1.1,0.12,0.69,1.73,0.0,0.19,0.26,0.0,0.14,0.27,0.0,0.0,0.11,0.11,0.0
132,4.367,0.98,0.06,0.02,1.08,0.07,0.71,1.73,0.0,0.14,0.25,0.0,0.13,0.26,0.0,0.0,0.14,0.09,0.0
133,4.4,0.98,0.07,0.08,1.08,0.05,0.73,1.81,0.0,0.14,0.25,0.0,0.1,0.31,0.0,0.0,0.12,0.06,0.0
134,4.433,0.98,0.09,0.15,1.09,0.05,0.77,1.84,0.0,0.13,0.26,0.0,0.06,0.3,0.0,0.0,0.15,0.07,0.0
135,4.467,0.98,0.11,0.19,1.13,0.13,0.78,1.85,0.0,0.14,0.3,0.0,0.0,0.28,0.0,0.0,0.15,0.1,0.0
136,4.5,0.98,0.12,0.23,1.15,0.21,0.79,1.87,0.0,0.12,0.32,0.0,0.0,0.26,0.0,0.0,0.16,0.11,0.04
137,4.533,0.98,0.15,0.23,1.13,0.28,0.77,1.94,0.0,0.15,0.34,0.0,0.02,0.23,0.0,0.0,0.13,0.14,0.04
138,4.567,0.98,0.16,0.27,1.12,0.25,0.78,1.96,0.0,0.2,0.33,0.0,0.02,0.21,0.0,0.0,0.07,0.11,0.04
139,4.6,0.98,0.21,0.24,1.12,0.21,0.76,1.95,0.0,0.29,0.31,0.0,0.02,0.19,0.0,0.0,0.06,0.09,0.0
140,4.633,0.98,0.24,0.22,1.13,0.14,0.74,1.94,0.0,0.34,0.29,0.0,0.0,0.21,0.0,0.0,0.06,0.06,0.0
141,4.667,0.98,0.27,0.17,1.1,0.07,0.71,1.99,0.0,0.39,0.3,0.0,0.02,0.21,0.0,0.0,0.08,0.03,0.0
142,4.7,0.98,0.22,0.11,1.09,0.04,0.73,2.1,0.0,0.3,0.32,0.0,0.08,0.13,0.0,0.0,0.09,0.03,0.01
143,4.733,0.98,0.17,0.05,1.1,0.04,0.74,2.12,0.0,0.27,0.33,0.0,0.08,0.09,0.0,0.0,0.1,0.01,0.1
144,4.767,0.98,0.1,0.08,1.12,0.04,0.83,2.23,0.04,0.22,0.34,0.0,0.06,0.11,0.0,0.0,0.11,0.01,0.48
145,4.8,0.98,0.17,0.09,1.02,0.0,0.88,2.19,0.04,0.25,0.34,0.0,0.0,0.11,0.05,0.0,0.14,0.11,1.23
146,4.833,0.98,0.38,0.24,0.89,0.0,0.88,2.12,0.04,0.26,0.35,0.0,0.0,0.08,0.05,0.0,0.17,0.25,1.87
147,4.867,0.98,0.55,0.24,0.87,0.0,0.87,2.05,0.0,0.27,0.34,0.0,0.0,0.09,0.05,0.0,0.2,0.32,2.26
148,4.9,0.98,0.65,0.32,0.91,0.0,0.83,1.98,0.0,0.26,0.32,0.0,0.0,0.14,0.01,0.0,0.22,0.23,1.82
149,4.933,0.98,0.63,0.39,1.02,0.0,0.81,1.99,0.0,0.23,0.3,0.0,0.0,0.23,0.01,0.0,0.23,0.13,1.31
150,4.967,0.98,0.66,0.49,0.98,0.02,0.72,1.81,0.0,0.18,0.25,0.0,0.0,0.22,0.0,0.0,0.27,0.09,0.65
151,5.0,0.98,0.63,0.51,1.02,0.02,0.68,1.74,0.0,0.11,0.24,0.0,0.06,0.24,0.0,0.0,0.21,0.08,0.34
152,5.033,0.98,0.58,0.43,1.02,0.02,0.67,1.65,0.0,0.06,0.22,0.0,0.06,0.24,0.02,0.0,0.19,0.03,0.13
153,5.067,0.98,0.53,0.41,1.05,0.01,0.66,1.68,0.0,0.02,0.24,0.0,0.06,0.24,0.05,0.0,0.12,0.0,0.01
154,5.1,0.98,0.44,0.38,1.08,0.01,0.68,1.71,0.0,0.02,0.23,0.0,0.04,0.28,0.07,0.01,0.08,0.0,0.0
155,5.133,0.98,0.35,0.43,1.11,0.03,0.68,1.81,0.0,0.02,0.23,0.0,0.04,0.27,0.07,0.01,0.04,0.0,0.02
156,5.167,0.98,0.31,0.48,1.08,0.07,0.68,1.87,0.0,0.05,0.22,0.0,0.04,0.27,0.09,0.01,0.01,0.0,0.02
157,5.2,0.98,0.33,0.57,1.07,0.16,0.67,1.92,0.0,0.07,0.22,0.0,0.0,0.23,0.14,0.0,0.0,0.0,0.02
158,5.233,0.98,0.32,0.51,1.01,0.19,0.65,1.8,0.0,0.1,0.24,0.0,0.01,0.22,0.13,0.0,0.05,0.01,0.0
159,5.267,0.98,0.32,0.4,1.0,0.14,0.64,1.72,0.0,0.12,0.26,0.0,0.01,0.15,0.08,0.0,0.11,0.05,0.0
160,5.3,0.98,0.31,0.3,0.95,0.12,0.63,1.69,0.0,0.15,0.26,0.0,0.01,0.13,0.01,0.0,0.18,0.07,0.0
161,5.333,0.98,0.31,0.24,0.98,0.17,0.64,1.85,0.0,0.12,0.25,0.0,0.0,0.09,0.0,0.0,0.19,0.08,0.0
162,5.367,0.98,0.3,0.23,1.02,0.2,0.62,1.99,0.0,0.12,0.24,0.0,0.0,0.08,0.0,0.0,0.22,0.06,0.0
163,5.4,0.98,0.31,0.26,1.05,0.17,0.61,1.98,0.0,0.11,0.26,0.0,0.0,0.06,0.0,0.0,0.27,0.11,0.0
164,5.433,0.98,0.31,0.3,1.05,0.08,0.61,1.98,0.0,0.13,0.3,0.0,0.0,0.07,0.0,0.0,0.33,0.11,0.0
165,5.467,0.98,0.31,0.29,1.0,0.04,0.63,1.9,0.0,0.13,0.31,0.0,0.0,0.07,0.0,0.0,0.36,0.13,0.0
166,5.5,0.98,0.28,0.34,0.97,0.0,0.64,1.88,0.0,0.14,0.3,0.0,0.0,0.1,0.03,0.0,0.31,0.15,0.0
167,5.533,0.98,0.26,0.36,0.95,0.0,0.63,1.78,0.0,0.17,0.3,0.0,0.04,0.16,0.08,0.0,0.2,0.19,0.0
168,5.567,0.98,0.26,0.4,0.97,0.0,0.62,1.85,0.0,0.17,0.31,0.0,0.08,0.22,0.08,0.01,0.11,0.21,0.0
169,5.6,0.98,0.3,0.36,1.0,0.0,0.63,2.02,0.0,0.2,0.35,0.0,0.13,0.21,0.05,0.01,0.05,0.16,0.0
170,5.633,0.98,0.28,0.23,1.04,0.0,0.66,2.23,0.0,0.19,0.35,0.0,0.13,0.19,0.0,0.01,0.1,0.1,0.0
171,5.667,0.98,0.29,0.18,1.03,0.0,0.68,2.31,0.0,0.17,0.35,0.0,0.16,0.18,0.0,0.0,0.1,0.08,0.0
172,5.7,0.98,0.25,0.18,1.02,0.0,0.68,2.26,0.0,0.14,0.32,0.0,0.16,0.22,0.0,0.0,0.11,0.07,0.0
173,5.733,0.98,0.29,0.31,1.0,0.01,0.67,2.22,0.0,0.11,0.3,0.0,0.18,0.23,0.0,0.0,0.09,0.06,0.0
174,5.767,0.98,0.22,0.35,0.98,0.01,0.66,2.12,0.0,0.09,0.29,0.0,0.11,0.23,0.01,0.0,0.09,0.04,0.0
175,5.8,0.98,0.2,0.32,1.01,0.01,0.66,2.12,0.0,0.08,0.29,0.0,0.06,0.24,0.02,0.0,0.16,0.08,0.0
