frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
61,1.0,0.98,2.12,0.78,0.03,0.0,0.0,0.0,0.0,0.0,0.34,0.14,0.47,0.1,0.0,0.0,0.48,0.58,0.74
62,1.017,0.98,2.05,0.69,0.05,0.0,0.0,0.0,0.0,0.0,0.33,0.17,0.41,0.11,0.0,0.0,0.43,0.52,0.73
63,1.033,0.98,2.04,0.71,0.04,0.0,0.0,0.0,0.0,0.0,0.33,0.24,0.42,0.13,0.0,0.0,0.5,0.53,0.72
64,1.05,0.98,1.94,0.68,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.23,0.4,0.19,0.0,0.0,0.48,0.56,0.76
65,1.067,0.98,1.92,0.63,0.05,0.0,0.0,0.0,0.0,0.0,0.33,0.18,0.49,0.26,0.0,0.0,0.41,0.58,0.8
66,1.083,0.98,1.83,0.58,0.04,0.0,0.0,0.0,0.0,0.0,0.36,0.14,0.46,0.25,0.0,0.0,0.36,0.68,0.81
67,1.1,0.98,1.91,0.64,0.06,0.0,0.01,0.0,0.0,0.0,0.34,0.14,0.44,0.22,0.02,0.0,0.31,0.55,0.71
68,1.117,0.98,1.86,0.68,0.02,0.0,0.01,0.0,0.0,0.0,0.39,0.23,0.39,0.14,0.02,0.0,0.4,0.47,0.71
69,1.133,0.98,1.91,0.7,0.09,0.0,0.01,0.0,0.0,0.0,0.39,0.34,0.39,0.18,0.04,0.0,0.4,0.37,0.69
70,1.15,0.98,1.84,0.62,0.17,0.0,0.02,0.0,0.0,0.0,0.42,0.42,0.43,0.13,0.02,0.0,0.46,0.44,0.75
71,1.167,0.98,1.88,0.59,0.27,0.0,0.06,0.0,0.0,0.0,0.39,0.37,0.44,0.13,0.04,0.0,0.46,0.47,0.68
72,1.183,0.98,1.8,0.43,0.2,0.0,0.09,0.0,0.0,0.0,0.41,0.34,0.44,0.1,0.03,0.0,0.53,0.53,0.52
73,1.2,0.98,1.8,0.52,0.16,0.0,0.08,0.0,0.0,0.0,0.41,0.31,0.44,0.19,0.1,0.0,0.58,0.63,0.47
74,1.217,0.98,1.72,0.45,0.11,0.0,0.09,0.0,0.0,0.0,0.45,0.4,0.43,0.23,0.13,0.0,0.49,0.69,0.33
