frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
735,  0,  24.467,  0.98,  1, 0.13, 0.00, 1.06, 0.17, 0.00, 0.47, 0.01, 0.26, 0.55, 0.00, 0.16, 0.23, 0.15, 0.09, 0.29, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
736,  0,  24.500,  0.98,  1, 0.07, 0.00, 1.06, 0.17, 0.00, 0.47, 0.01, 0.30, 0.59, 0.00, 0.08, 0.30, 0.18, 0.08, 0.27, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
737,  0,  24.533,  0.98,  1, 0.06, 0.00, 1.05, 0.24, 0.00, 0.39, 0.00, 0.27, 0.61, 0.00, 0.05, 0.29, 0.18, 0.08, 0.26, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
738,  0,  24.567,  0.98,  1, 0.03, 0.00, 1.08, 0.17, 0.00, 0.49, 0.02, 0.34, 0.63, 0.00, 0.02, 0.20, 0.24, 0.07, 0.15, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
739,  0,  24.600,  0.98,  1, 0.01, 0.00, 1.09, 0.19, 0.00, 0.56, 0.02, 0.35, 0.61, 0.00, 0.02, 0.13, 0.27, 0.07, 0.14, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
740,  0,  24.633,  0.98,  1, 0.06, 0.00, 1.23, 0.12, 0.00, 0.72, 0.02, 0.48, 0.63, 0.00, 0.00, 0.13, 0.29, 0.04, 0.04, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
741,  0,  24.667,  0.98,  1, 0.06, 0.00, 1.30, 0.10, 0.00, 0.70, 0.00, 0.42, 0.59, 0.00, 0.02, 0.17, 0.31, 0.06, 0.10, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
742,  0,  24.700,  0.98,  1, 0.13, 0.00, 1.31, 0.04, 0.00, 0.77, 0.03, 0.42, 0.59, 0.00, 0.02, 0.16, 0.29, 0.04, 0.13, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
743,  0,  24.733,  0.98,  1, 0.16, 0.00, 1.22, 0.08, 0.00, 0.74, 0.03, 0.32, 0.57, 0.00, 0.04, 0.16, 0.27, 0.09, 0.22, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
744,  0,  24.767,  0.98,  1, 0.21, 0.01, 1.16, 0.08, 0.00, 0.85, 0.05, 0.42, 0.62, 0.00, 0.01, 0.17, 0.27, 0.10, 0.18, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
745,  0,  24.800,  0.98,  1, 0.15, 0.01, 1.15, 0.08, 0.00, 0.78, 0.02, 0.37, 0.62, 0.00, 0.01, 0.20, 0.32, 0.14, 0.11, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
746,  0,  24.833,  0.98,  1, 0.10, 0.09, 1.20, 0.00, 0.00, 0.74, 0.06, 0.37, 0.65, 0.00, 0.00, 0.21, 0.33, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
747,  0,  24.867,  0.98,  1, 0.12, 0.08, 1.18, 0.00, 0.00, 0.56, 0.04, 0.29, 0.60, 0.00, 0.05, 0.22, 0.43, 0.10, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
748,  0,  24.900,  0.98,  1, 0.15, 0.27, 1.23, 0.00, 0.00, 0.56, 0.06, 0.30, 0.63, 0.00, 0.05, 0.18, 0.33, 0.08, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
749,  0,  24.933,  0.98,  1, 0.17, 0.31, 1.18, 0.00, 0.00, 0.59, 0.03, 0.35, 0.63, 0.00, 0.05, 0.15, 0.39, 0.08, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
750,  0,  24.967,  0.98,  1, 0.16, 0.31, 1.10, 0.00, 0.00, 0.55, 0.03, 0.24, 0.59, 0.00, 0.00, 0.07, 0.19, 0.06, 0.09, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
751,  0,  25.000,  0.98,  1, 0.19, 0.12, 0.97, 0.00, 0.00, 0.40, 0.00, 0.13, 0.51, 0.00, 0.00, 0.05, 0.14, 0.05, 0.10, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
752,  0,  25.033,  0.98,  1, 0.21, 0.00, 0.90, 0.00, 0.00, 0.41, 0.00, 0.03, 0.47, 0.00, 0.00, 0.04, 0.00, 0.03, 0.14, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
753,  0,  25.067,  0.98,  1, 0.31, 0.00, 0.89, 0.00, 0.00, 0.56, 0.00, 0.04, 0.48, 0.00, 0.00, 0.03, 0.00, 0.03, 0.13, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
754,  0,  25.100,  0.98,  1, 0.38, 0.00, 0.94, 0.00, 0.00, 0.73, 0.00, 0.04, 0.52, 0.00, 0.00, 0.03, 0.00, 0.01, 0.11, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
755,  0,  25.133,  0.98,  1, 0.44, 0.00, 0.99, 0.00, 0.00, 0.59, 0.00, 0.01, 0.50, 0.00, 0.00, 0.00, 0.03, 0.01, 0.09, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
756,  0,  25.167,  0.98,  1, 0.36, 0.00, 1.05, 0.00, 0.00, 0.49, 0.00, 0.02, 0.49, 0.00, 0.00, 0.00, 0.06, 0.03, 0.14, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
757,  0,  25.200,  0.98,  1, 0.28, 0.00, 1.03, 0.00, 0.00, 0.42, 0.00, 0.03, 0.47, 0.00, 0.00, 0.04, 0.09, 0.03, 0.17, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
758,  0,  25.233,  0.98,  1, 0.20, 0.00, 1.05, 0.00, 0.00, 0.47, 0.00, 0.03, 0.49, 0.00, 0.00, 0.04, 0.08, 0.07, 0.20, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
759,  0,  25.267,  0.98,  1, 0.19, 0.00, 1.02, 0.00, 0.00, 0.50, 0.00, 0.02, 0.48, 0.00, 0.00, 0.06, 0.10, 0.08, 0.17, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
760,  0,  25.300,  0.98,  1, 0.16, 0.00, 1.00, 0.00, 0.00, 0.46, 0.00, 0.01, 0.51, 0.00, 0.00, 0.02, 0.08, 0.11, 0.19, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
761,  0,  25.333,  0.98,  1, 0.20, 0.00, 0.95, 0.00, 0.00, 0.43, 0.00, 0.00, 0.50, 0.00, 0.00, 0.02, 0.08, 0.11, 0.25, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
762,  0,  25.367,  0.98,  1, 0.21, 0.00, 0.96, 0.00, 0.00, 0.32, 0.00, 0.00, 0.52, 0.00, 0.00, 0.04, 0.04, 0.12, 0.26, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
763,  0,  25.400,  0.98,  1, 0.24, 0.00, 0.99, 0.00, 0.00, 0.28, 0.00, 0.00, 0.50, 0.00, 0.00, 0.09, 0.05, 0.12, 0.31, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
764,  0,  25.433,  0.98,  1, 0.35, 0.02, 1.11, 0.00, 0.00, 0.48, 0.00, 0.00, 0.48, 0.00, 0.00, 0.17, 0.03, 0.07, 0.30, 0.34, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
765,  0,  25.467,  0.98,  1, 0.41, 0.06, 1.18, 0.00, 0.06, 0.85, 0.08, 0.00, 0.47, 0.00, 0.00, 0.18, 0.03, 0.04, 0.34, 0.34, 0.70, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
766,  0,  25.500,  0.98,  1, 0.48, 0.06, 1.33, 0.00, 0.14, 1.37, 0.14, 0.00, 0.51, 0.00, 0.04, 0.12, 0.00, 0.00, 0.21, 0.35, 1.77, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
767,  0,  25.533,  0.98,  1, 0.37, 0.04, 1.34, 0.00, 0.20, 1.44, 0.20, 0.00, 0.50, 0.00, 0.04, 0.08, 0.00, 0.00, 0.19, 0.24, 2.57, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
768,  0,  25.567,  0.98,  1, 0.32, 0.00, 1.37, 0.00, 0.17, 1.33, 0.14, 0.00, 0.51, 0.00, 0.04, 0.08, 0.00, 0.00, 0.13, 0.20, 2.49, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
769,  0,  25.600,  0.98,  1, 0.28, 0.00, 1.28, 0.00, 0.09, 0.88, 0.07, 0.00, 0.43, 0.00, 0.00, 0.17, 0.00, 0.00, 0.19, 0.15, 1.72, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
770,  0,  25.633,  0.98,  1, 0.20, 0.00, 1.19, 0.00, 0.03, 0.76, 0.02, 0.00, 0.43, 0.00, 0.00, 0.20, 0.00, 0.01, 0.19, 0.14, 1.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
771,  0,  25.667,  0.98,  1, 0.13, 0.00, 1.10, 0.00, 0.00, 0.66, 0.00, 0.00, 0.40, 0.00, 0.02, 0.24, 0.00, 0.02, 0.26, 0.10, 0.63, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
772,  0,  25.700,  0.98,  1, 0.03, 0.00, 1.07, 0.00, 0.00, 0.77, 0.00, 0.00, 0.41, 0.00, 0.02, 0.24, 0.00, 0.06, 0.28, 0.11, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
773,  0,  25.733,  0.98,  1, 0.02, 0.00, 1.07, 0.00, 0.00, 0.78, 0.00, 0.00, 0.42, 0.00, 0.02, 0.23, 0.00, 0.08, 0.26, 0.07, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
774,  0,  25.767,  0.98,  1, 0.02, 0.00, 1.05, 0.00, 0.00, 0.86, 0.00, 0.00, 0.47, 0.00, 0.00, 0.21, 0.00, 0.12, 0.22, 0.05, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
775,  0,  25.800,  0.98,  1, 0.02, 0.00, 0.99, 0.00, 0.00, 0.75, 0.00, 0.00, 0.48, 0.00, 0.03, 0.19, 0.00, 0.09, 0.20, 0.02, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
776,  0,  25.833,  0.98,  1, 0.05, 0.00, 1.06, 0.00, 0.00, 0.73, 0.00, 0.02, 0.54, 0.00, 0.06, 0.20, 0.00, 0.06, 0.18, 0.06, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
777,  0,  25.867,  0.98,  1, 0.10, 0.00, 1.14, 0.00, 0.00, 0.78, 0.00, 0.02, 0.56, 0.00, 0.09, 0.20, 0.00, 0.01, 0.10, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
778,  0,  25.900,  0.98,  1, 0.15, 0.00, 1.27, 0.00, 0.00, 0.92, 0.00, 0.02, 0.61, 0.00, 0.05, 0.21, 0.00, 0.00, 0.04, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
779,  0,  25.933,  0.98,  1, 0.12, 0.00, 1.18, 0.00, 0.00, 1.04, 0.00, 0.01, 0.64, 0.00, 0.03, 0.17, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
780,  0,  25.967,  0.98,  1, 0.07, 0.00, 1.17, 0.00, 0.00, 0.95, 0.00, 0.01, 0.65, 0.00, 0.01, 0.15, 0.01, 0.00, 0.01, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
781,  0,  26.000,  0.98,  1, 0.05, 0.00, 1.14, 0.00, 0.00, 0.86, 0.00, 0.01, 0.65, 0.00, 0.06, 0.13, 0.03, 0.00, 0.01, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
782,  0,  26.033,  0.98,  1, 0.14, 0.00, 1.23, 0.00, 0.00, 0.73, 0.00, 0.00, 0.63, 0.00, 0.08, 0.14, 0.03, 0.00, 0.03, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
783,  0,  26.067,  0.98,  1, 0.14, 0.00, 1.19, 0.00, 0.00, 0.68, 0.00, 0.02, 0.64, 0.00, 0.14, 0.15, 0.02, 0.00, 0.03, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
784,  0,  26.100,  0.98,  1, 0.19, 0.00, 1.26, 0.00, 0.00, 0.72, 0.00, 0.03, 0.64, 0.00, 0.15, 0.13, 0.00, 0.00, 0.06, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
785,  0,  26.133,  0.98,  1, 0.09, 0.00, 1.21, 0.00, 0.00, 0.86, 0.00, 0.05, 0.64, 0.00, 0.23, 0.16, 0.00, 0.00, 0.04, 0.18, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
786,  0,  26.167,  0.98,  1, 0.18, 0.00, 1.30, 0.00, 0.00, 1.01, 0.00, 0.04, 0.63, 0.00, 0.19, 0.14, 0.00, 0.00, 0.13, 0.13, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
787,  0,  26.200,  0.98,  1, 0.21, 0.00, 1.23, 0.00, 0.00, 0.98, 0.00, 0.12, 0.66, 0.00, 0.17, 0.19, 0.00, 0.00, 0.11, 0.10, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
788,  0,  26.233,  0.98,  1, 0.26, 0.00, 1.32, 0.00, 0.05, 1.10, 0.05, 0.10, 0.63, 0.00, 0.07, 0.12, 0.00, 0.00, 0.18, 0.06, 1.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
789,  0,  26.267,  0.98,  1, 0.23, 0.00, 1.37, 0.00, 0.16, 1.25, 0.17, 0.09, 0.61, 0.00, 0.04, 0.10, 0.00, 0.00, 0.16, 0.12, 2.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
790,  0,  26.300,  0.98,  1, 0.12, 0.00, 1.47, 0.00, 0.19, 1.48, 0.22, 0.02, 0.54, 0.00, 0.00, 0.03, 0.00, 0.00, 0.24, 0.13, 3.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
791,  0,  26.333,  0.98,  1, 0.07, 0.00, 1.47, 0.00, 0.24, 1.68, 0.27, 0.01, 0.56, 0.00, 0.00, 0.01, 0.00, 0.00, 0.27, 0.17, 2.68, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
792,  0,  26.367,  0.98,  1, 0.00, 0.00, 1.35, 0.00, 0.13, 1.50, 0.17, 0.04, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.09, 1.65, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
793,  0,  26.400,  0.98,  1, 0.02, 0.00, 1.28, 0.00, 0.10, 1.42, 0.14, 0.06, 0.56, 0.00, 0.00, 0.04, 0.00, 0.00, 0.29, 0.04, 0.78, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
794,  0,  26.433,  0.98,  1, 0.07, 0.00, 1.25, 0.00, 0.00, 1.03, 0.06, 0.06, 0.54, 0.00, 0.00, 0.04, 0.00, 0.00, 0.28, 0.00, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
795,  0,  26.467,  0.98,  1, 0.12, 0.00, 1.27, 0.00, 0.00, 0.91, 0.08, 0.08, 0.58, 0.00, 0.00, 0.09, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
796,  0,  26.500,  0.98,  1, 0.12, 0.00, 1.27, 0.00, 0.00, 0.76, 0.09, 0.09, 0.58, 0.00, 0.02, 0.11, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
797,  0,  26.533,  0.98,  1, 0.11, 0.00, 1.26, 0.00, 0.00, 0.60, 0.09, 0.11, 0.60, 0.00, 0.02, 0.15, 0.00, 0.00, 0.20, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
798,  0,  26.567,  0.98,  1, 0.08, 0.00, 1.20, 0.00, 0.00, 0.51, 0.09, 0.09, 0.59, 0.00, 0.02, 0.17, 0.00, 0.00, 0.21, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
799,  0,  26.600,  0.98,  1, 0.10, 0.00, 1.16, 0.00, 0.00, 0.58, 0.07, 0.11, 0.63, 0.00, 0.01, 0.20, 0.00, 0.00, 0.22, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
800,  0,  26.633,  0.98,  1, 0.06, 0.00, 1.12, 0.00, 0.00, 0.55, 0.05, 0.09, 0.62, 0.00, 0.02, 0.23, 0.00, 0.00, 0.19, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
801,  0,  26.667,  0.98,  1, 0.05, 0.00, 1.07, 0.00, 0.00, 0.65, 0.01, 0.12, 0.63, 0.00, 0.02, 0.17, 0.00, 0.00, 0.21, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
802,  0,  26.700,  0.98,  1, 0.00, 0.00, 1.00, 0.00, 0.00, 0.65, 0.01, 0.13, 0.61, 0.00, 0.05, 0.15, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
803,  0,  26.733,  0.98,  1, 0.06, 0.00, 0.97, 0.00, 0.00, 0.76, 0.01, 0.19, 0.64, 0.00, 0.08, 0.14, 0.00, 0.00, 0.16, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
804,  0,  26.767,  0.98,  1, 0.06, 0.00, 0.93, 0.00, 0.00, 0.65, 0.01, 0.18, 0.62, 0.00, 0.10, 0.15, 0.00, 0.00, 0.18, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
805,  0,  26.800,  0.98,  1, 0.12, 0.00, 0.98, 0.00, 0.00, 0.60, 0.01, 0.17, 0.62, 0.00, 0.10, 0.14, 0.01, 0.00, 0.12, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
