frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1521,  0,  25.333,  0.98,  1, 0.36, 0.14, 1.58, 0.00, 2.68, 0.31, 0.09, 2.33, 1.65, 1.15, 0.00, 0.00, 0.00, 0.00, 0.16, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1522,  0,  25.350,  0.98,  1, 0.40, 0.22, 1.64, 0.00, 2.68, 0.53, 0.10, 2.36, 1.62, 1.21, 0.00, 0.00, 0.00, 0.00, 0.17, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1523,  0,  25.367,  0.98,  1, 0.34, 0.22, 1.61, 0.00, 2.67, 0.48, 0.10, 2.35, 1.60, 1.28, 0.00, 0.00, 0.00, 0.00, 0.16, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1524,  0,  25.383,  0.98,  1, 0.31, 0.25, 1.63, 0.00, 2.66, 0.59, 0.10, 2.37, 1.64, 1.35, 0.00, 0.00, 0.00, 0.00, 0.21, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1525,  0,  25.400,  0.98,  1, 0.29, 0.28, 1.69, 0.00, 2.66, 0.56, 0.08, 2.37, 1.64, 1.43, 0.00, 0.01, 0.00, 0.00, 0.27, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1526,  0,  25.417,  0.98,  1, 0.33, 0.22, 1.78, 0.00, 2.63, 0.64, 0.03, 2.40, 1.67, 1.49, 0.00, 0.03, 0.00, 0.00, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1527,  0,  25.433,  0.98,  1, 0.41, 0.14, 1.80, 0.00, 2.64, 0.67, 0.01, 2.45, 1.70, 1.45, 0.00, 0.03, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1528,  0,  25.450,  0.98,  1, 0.42, 0.03, 1.70, 0.00, 2.63, 0.68, 0.00, 2.44, 1.70, 1.41, 0.00, 0.04, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1529,  0,  25.467,  0.98,  1, 0.45, 0.04, 1.65, 0.00, 2.65, 0.77, 0.00, 2.46, 1.67, 1.40, 0.00, 0.05, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1530,  0,  25.483,  0.98,  1, 0.42, 0.03, 1.61, 0.00, 2.68, 0.99, 0.02, 2.45, 1.63, 1.50, 0.00, 0.05, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1531,  0,  25.500,  0.98,  1, 0.37, 0.02, 1.57, 0.00, 2.71, 1.07, 0.02, 2.51, 1.64, 1.44, 0.00, 0.07, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1532,  0,  25.517,  0.98,  1, 0.34, 0.11, 1.54, 0.00, 2.70, 1.14, 0.02, 2.53, 1.68, 1.32, 0.00, 0.05, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1533,  0,  25.533,  0.98,  1, 0.40, 0.18, 1.59, 0.00, 2.66, 1.10, 0.00, 2.48, 1.68, 1.26, 0.02, 0.05, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1534,  0,  25.550,  0.98,  1, 0.51, 0.21, 1.62, 0.00, 2.65, 1.16, 0.00, 2.36, 1.67, 1.27, 0.06, 0.05, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1535,  0,  25.567,  0.98,  1, 0.57, 0.25, 1.66, 0.00, 2.67, 1.21, 0.00, 2.24, 1.65, 1.36, 0.06, 0.03, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1536,  0,  25.583,  0.98,  1, 0.61, 0.32, 1.63, 0.00, 2.68, 1.10, 0.00, 2.22, 1.64, 1.34, 0.04, 0.03, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1537,  0,  25.600,  0.98,  1, 0.55, 0.32, 1.64, 0.00, 2.64, 0.93, 0.00, 2.25, 1.66, 1.33, 0.01, 0.01, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1538,  0,  25.617,  0.98,  1, 0.56, 0.21, 1.60, 0.00, 2.59, 0.76, 0.00, 2.27, 1.67, 1.30, 0.04, 0.06, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1539,  0,  25.633,  0.98,  1, 0.44, 0.19, 1.54, 0.00, 2.54, 0.82, 0.00, 2.28, 1.67, 1.31, 0.04, 0.09, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1540,  0,  25.650,  0.98,  1, 0.39, 0.23, 1.53, 0.00, 2.55, 0.86, 0.00, 2.24, 1.65, 1.40, 0.03, 0.13, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1541,  0,  25.667,  0.98,  1, 0.29, 0.32, 1.50, 0.00, 2.55, 0.93, 0.00, 2.28, 1.64, 1.40, 0.00, 0.09, 0.00, 0.00, 0.17, 0.02, 0.04, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1542,  0,  25.683,  0.98,  1, 0.42, 0.28, 1.52, 0.00, 2.59, 0.86, 0.00, 2.29, 1.64, 1.38, 0.00, 0.06, 0.00, 0.00, 0.19, 0.02, 0.06, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1543,  0,  25.700,  0.98,  1, 0.46, 0.26, 1.47, 0.00, 2.56, 0.80, 0.01, 2.32, 1.62, 1.31, 0.00, 0.00, 0.00, 0.00, 0.16, 0.02, 0.06, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1544,  0,  25.717,  0.98,  1, 0.48, 0.21, 1.47, 0.00, 2.57, 0.73, 0.02, 2.32, 1.60, 1.28, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.02, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1545,  0,  25.733,  0.98,  1, 0.38, 0.23, 1.45, 0.00, 2.61, 0.76, 0.02, 2.34, 1.58, 1.27, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1546,  0,  25.750,  0.98,  1, 0.39, 0.30, 1.53, 0.00, 2.68, 0.81, 0.03, 2.38, 1.58, 1.29, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1547,  0,  25.767,  0.98,  1, 0.42, 0.26, 1.47, 0.00, 2.70, 0.87, 0.03, 2.43, 1.55, 1.32, 0.00, 0.00, 0.00, 0.00, 0.25, 0.02, 0.05, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1548,  0,  25.783,  0.98,  1, 0.47, 0.22, 1.39, 0.00, 2.64, 0.96, 0.03, 2.45, 1.50, 1.31, 0.00, 0.00, 0.00, 0.00, 0.19, 0.02, 0.05, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1549,  0,  25.800,  0.98,  1, 0.44, 0.19, 1.28, 0.00, 2.63, 1.08, 0.04, 2.50, 1.46, 1.28, 0.00, 0.03, 0.00, 0.00, 0.16, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1550,  0,  25.817,  0.98,  1, 0.36, 0.17, 1.25, 0.00, 2.62, 0.99, 0.03, 2.49, 1.45, 1.28, 0.00, 0.13, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1551,  0,  25.833,  0.98,  1, 0.35, 0.22, 1.32, 0.00, 2.68, 0.87, 0.03, 2.52, 1.47, 1.35, 0.00, 0.26, 0.00, 0.00, 0.20, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1552,  0,  25.850,  0.98,  1, 0.39, 0.12, 1.37, 0.00, 2.70, 0.92, 0.03, 2.58, 1.50, 1.34, 0.00, 0.34, 0.00, 0.00, 0.17, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1553,  0,  25.867,  0.98,  1, 0.42, 0.10, 1.45, 0.00, 2.71, 1.16, 0.06, 2.61, 1.52, 1.29, 0.00, 0.39, 0.00, 0.00, 0.20, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1554,  0,  25.883,  0.98,  1, 0.37, 0.08, 1.53, 0.00, 2.67, 1.33, 0.08, 2.57, 1.52, 1.24, 0.00, 0.31, 0.00, 0.00, 0.20, 0.13, 0.01, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1555,  0,  25.900,  0.98,  1, 0.30, 0.12, 1.57, 0.00, 2.63, 1.32, 0.05, 2.49, 1.51, 1.31, 0.00, 0.35, 0.00, 0.00, 0.24, 0.11, 0.03, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1556,  0,  25.917,  0.98,  1, 0.32, 0.12, 1.54, 0.00, 2.63, 1.30, 0.08, 2.47, 1.51, 1.36, 0.00, 0.33, 0.00, 0.00, 0.20, 0.09, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1557,  0,  25.933,  0.98,  1, 0.30, 0.05, 1.42, 0.00, 2.67, 1.19, 0.06, 2.47, 1.50, 1.41, 0.00, 0.43, 0.00, 0.01, 0.16, 0.07, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1558,  0,  25.950,  0.98,  1, 0.31, 0.04, 1.36, 0.00, 2.70, 1.19, 0.06, 2.44, 1.50, 1.38, 0.00, 0.35, 0.00, 0.01, 0.14, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1559,  0,  25.967,  0.98,  1, 0.29, 0.04, 1.41, 0.00, 2.66, 1.18, 0.01, 2.39, 1.55, 1.39, 0.00, 0.28, 0.00, 0.01, 0.20, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1560,  0,  25.983,  0.98,  1, 0.42, 0.04, 1.49, 0.00, 2.64, 1.32, 0.01, 2.33, 1.62, 1.33, 0.00, 0.16, 0.00, 0.00, 0.21, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1561,  0,  26.000,  0.98,  1, 0.49, 0.00, 1.51, 0.00, 2.62, 1.13, 0.01, 2.31, 1.65, 1.24, 0.00, 0.08, 0.00, 0.00, 0.21, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1562,  0,  26.017,  0.98,  1, 0.53, 0.00, 1.50, 0.00, 2.65, 1.11, 0.01, 2.32, 1.61, 1.18, 0.01, 0.09, 0.00, 0.00, 0.18, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1563,  0,  26.033,  0.98,  1, 0.48, 0.00, 1.47, 0.00, 2.65, 1.06, 0.05, 2.28, 1.55, 1.09, 0.01, 0.07, 0.00, 0.00, 0.28, 0.22, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1564,  0,  26.050,  0.98,  1, 0.45, 0.00, 1.49, 0.00, 2.63, 1.38, 0.05, 2.31, 1.62, 1.18, 0.01, 0.18, 0.00, 0.00, 0.38, 0.23, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1565,  0,  26.067,  0.98,  1, 0.48, 0.00, 1.55, 0.00, 2.65, 1.52, 0.07, 2.34, 1.68, 1.23, 0.00, 0.19, 0.00, 0.00, 0.41, 0.17, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1566,  0,  26.083,  0.98,  1, 0.42, 0.00, 1.70, 0.00, 2.69, 1.68, 0.02, 2.43, 1.75, 1.32, 0.00, 0.21, 0.00, 0.00, 0.44, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1567,  0,  26.100,  0.98,  1, 0.44, 0.01, 1.77, 0.00, 2.77, 1.56, 0.05, 2.44, 1.73, 1.26, 0.00, 0.13, 0.00, 0.00, 0.42, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1568,  0,  26.117,  0.98,  1, 0.30, 0.07, 1.79, 0.00, 2.82, 1.41, 0.03, 2.41, 1.75, 1.19, 0.02, 0.09, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1569,  0,  26.133,  0.98,  1, 0.22, 0.08, 1.80, 0.00, 2.87, 1.40, 0.03, 2.39, 1.77, 1.18, 0.02, 0.09, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1570,  0,  26.150,  0.98,  1, 0.10, 0.07, 1.81, 0.00, 2.86, 1.42, 0.02, 2.40, 1.78, 1.20, 0.02, 0.06, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1571,  0,  26.167,  0.98,  1, 0.08, 0.01, 1.80, 0.00, 2.81, 1.50, 0.02, 2.39, 1.76, 1.27, 0.00, 0.04, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1572,  0,  26.183,  0.98,  1, 0.14, 0.00, 1.75, 0.00, 2.74, 1.40, 0.02, 2.34, 1.70, 1.33, 0.00, 0.05, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1573,  0,  26.200,  0.98,  1, 0.18, 0.00, 1.67, 0.00, 2.69, 1.27, 0.00, 2.26, 1.67, 1.33, 0.00, 0.10, 0.00, 0.00, 0.45, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1574,  0,  26.217,  0.98,  1, 0.28, 0.03, 1.61, 0.00, 2.71, 1.19, 0.05, 2.22, 1.64, 1.31, 0.00, 0.11, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1575,  0,  26.233,  0.98,  1, 0.24, 0.03, 1.55, 0.00, 2.70, 1.00, 0.07, 2.26, 1.65, 1.36, 0.00, 0.06, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1576,  0,  26.250,  0.98,  1, 0.28, 0.07, 1.64, 0.01, 2.77, 1.18, 0.14, 2.29, 1.64, 1.32, 0.00, 0.08, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1577,  0,  26.267,  0.98,  1, 0.35, 0.04, 1.60, 0.01, 2.75, 1.18, 0.12, 2.35, 1.64, 1.21, 0.00, 0.07, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1578,  0,  26.283,  0.98,  1, 0.43, 0.04, 1.58, 0.01, 2.74, 1.45, 0.13, 2.36, 1.64, 1.11, 0.00, 0.12, 0.00, 0.01, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1579,  0,  26.300,  0.98,  1, 0.52, 0.00, 1.57, 0.00, 2.68, 1.46, 0.11, 2.46, 1.62, 1.17, 0.00, 0.06, 0.00, 0.01, 0.27, 0.00, 0.02, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1580,  0,  26.317,  0.98,  1, 0.48, 0.00, 1.65, 0.00, 2.68, 1.55, 0.09, 2.52, 1.58, 1.31, 0.00, 0.09, 0.00, 0.01, 0.31, 0.00, 0.02, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1581,  0,  26.333,  0.98,  1, 0.53, 0.05, 1.74, 0.00, 2.71, 1.40, 0.08, 2.59, 1.58, 1.38, 0.00, 0.11, 0.00, 0.00, 0.33, 0.00, 0.02, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1582,  0,  26.350,  0.98,  1, 0.47, 0.10, 1.71, 0.00, 2.72, 1.32, 0.09, 2.54, 1.57, 1.35, 0.00, 0.11, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1583,  0,  26.367,  0.98,  1, 0.43, 0.11, 1.75, 0.00, 2.71, 1.31, 0.10, 2.47, 1.61, 1.26, 0.00, 0.09, 0.00, 0.00, 0.45, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1584,  0,  26.383,  0.98,  1, 0.44, 0.13, 1.74, 0.00, 2.62, 1.27, 0.08, 2.34, 1.64, 1.23, 0.00, 0.06, 0.00, 0.00, 0.45, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1585,  0,  26.400,  0.98,  1, 0.48, 0.13, 1.75, 0.00, 2.58, 1.10, 0.03, 2.23, 1.70, 1.24, 0.00, 0.09, 0.00, 0.00, 0.37, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1586,  0,  26.417,  0.98,  1, 0.57, 0.16, 1.68, 0.00, 2.59, 1.03, 0.01, 2.21, 1.73, 1.31, 0.00, 0.12, 0.00, 0.00, 0.29, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1587,  0,  26.433,  0.98,  1, 0.50, 0.16, 1.58, 0.00, 2.67, 1.01, 0.01, 2.24, 1.72, 1.28, 0.00, 0.10, 0.00, 0.00, 0.32, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1588,  0,  26.450,  0.98,  1, 0.36, 0.16, 1.52, 0.00, 2.72, 1.22, 0.04, 2.29, 1.67, 1.32, 0.00, 0.11, 0.00, 0.03, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1589,  0,  26.467,  0.98,  1, 0.23, 0.13, 1.53, 0.00, 2.73, 1.29, 0.03, 2.30, 1.65, 1.29, 0.00, 0.08, 0.00, 0.03, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
1590,  0,  26.483,  0.98,  1, 0.24, 0.13, 1.62, 0.00, 2.70, 1.25, 0.05, 2.41, 1.66, 1.39, 0.00, 0.15, 0.00, 0.03, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
