frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
117,3.867,0.98,0.01,0.12,1.0,0.22,0.0,0.0,0.0,0.3,0.18,0.0,0.06,0.07,0.03,0.19,0.11,0.07,0.0
118,3.9,0.98,0.01,0.11,0.92,0.19,0.0,0.0,0.0,0.31,0.21,0.0,0.1,0.08,0.02,0.31,0.15,0.12,0.0
119,3.933,0.98,0.04,0.08,1.01,0.22,0.0,0.0,0.0,0.32,0.18,0.0,0.04,0.09,0.04,0.25,0.11,0.05,0.0
120,3.967,0.98,0.04,0.14,0.96,0.11,0.0,0.0,0.0,0.35,0.2,0.0,0.05,0.13,0.02,0.32,0.13,0.12,0.0
121,4.0,0.98,0.11,0.13,1.05,0.12,0.0,0.0,0.0,0.36,0.17,0.0,0.01,0.11,0.03,0.21,0.16,0.1,0.0
122,4.033,0.98,0.06,0.15,0.99,0.04,0.0,0.0,0.0,0.39,0.23,0.0,0.01,0.15,0.01,0.25,0.12,0.14,0.0
123,4.067,0.98,0.12,0.09,1.07,0.08,0.0,0.0,0.0,0.41,0.22,0.0,0.0,0.11,0.01,0.14,0.17,0.09,0.0
124,4.1,0.98,0.06,0.16,1.01,0.04,0.0,0.0,0.0,0.45,0.26,0.0,0.0,0.07,0.0,0.21,0.11,0.16,0.0
125,4.133,0.98,0.06,0.08,1.01,0.07,0.0,0.0,0.0,0.39,0.22,0.0,0.0,0.08,0.0,0.12,0.11,0.13,0.0
126,4.167,0.98,0.0,0.08,0.91,0.04,0.0,0.0,0.0,0.43,0.26,0.0,0.0,0.07,0.0,0.19,0.03,0.19,0.0
127,4.2,0.98,0.04,0.06,0.96,0.04,0.0,0.0,0.0,0.39,0.22,0.0,0.02,0.16,0.03,0.1,0.04,0.09,0.0
128,4.233,0.98,0.04,0.05,0.96,0.05,0.0,0.0,0.0,0.46,0.28,0.0,0.02,0.12,0.03,0.19,0.05,0.17,0.0
129,4.267,0.98,0.04,0.09,0.98,0.06,0.0,0.0,0.0,0.4,0.26,0.0,0.02,0.14,0.06,0.14,0.05,0.08,0.0
130,4.3,0.98,0.0,0.04,0.96,0.06,0.0,0.0,0.0,0.45,0.29,0.0,0.0,0.09,0.03,0.22,0.04,0.17,0.0
131,4.333,0.98,0.01,0.09,0.9,0.02,0.0,0.0,0.0,0.38,0.24,0.0,0.0,0.11,0.03,0.15,0.02,0.09,0.0
132,4.367,0.98,0.01,0.06,0.9,0.0,0.0,0.01,0.0,0.48,0.28,0.0,0.11,0.07,0.0,0.12,0.07,0.2,0.46
133,4.4,0.98,0.15,0.06,1.02,0.0,0.0,0.25,0.01,0.47,0.24,0.0,0.11,0.07,0.0,0.03,0.06,0.17,1.26
134,4.433,0.98,0.26,0.05,1.19,0.0,0.0,0.25,0.03,0.54,0.24,0.0,0.11,0.04,0.0,0.0,0.06,0.17,1.73
135,4.467,0.98,0.26,0.07,1.29,0.0,0.0,0.24,0.03,0.53,0.24,0.0,0.04,0.05,0.0,0.01,0.09,0.2,1.47
136,4.5,0.98,0.16,0.16,1.13,0.0,0.0,0.01,0.01,0.55,0.27,0.0,0.04,0.07,0.01,0.01,0.09,0.14,0.67
137,4.533,0.98,0.05,0.15,1.03,0.0,0.0,0.0,0.0,0.55,0.29,0.0,0.04,0.12,0.01,0.06,0.14,0.25,0.2
138,4.567,0.98,0.1,0.17,0.94,0.0,0.0,0.0,0.0,0.49,0.28,0.0,0.0,0.21,0.01,0.06,0.05,0.12,0.0
139,4.6,0.98,0.05,0.16,0.94,0.0,0.0,0.0,0.0,0.51,0.29,0.0,0.0,0.2,0.0,0.13,0.08,0.2,0.0
140,4.633,0.98,0.1,0.22,0.93,0.0,0.0,0.0,0.0,0.53,0.29,0.0,0.0,0.25,0.0,0.09,0.07,0.08,0.0
141,4.667,0.98,0.06,0.23,0.84,0.0,0.0,0.0,0.0,0.56,0.27,0.0,0.0,0.2,0.0,0.16,0.07,0.18,0.0
142,4.7,0.98,0.09,0.18,0.84,0.0,0.0,0.0,0.0,0.52,0.27,0.0,0.0,0.2,0.0,0.12,0.04,0.09,0.0
143,4.733,0.98,0.04,0.13,0.79,0.0,0.0,0.0,0.0,0.54,0.27,0.0,0.0,0.2,0.0,0.18,0.0,0.2,0.0
144,4.767,0.98,0.1,0.16,0.91,0.04,0.0,0.0,0.0,0.49,0.27,0.0,0.0,0.18,0.0,0.13,0.01,0.11,0.0
145,4.8,0.98,0.06,0.19,0.9,0.04,0.0,0.0,0.0,0.52,0.25,0.0,0.0,0.21,0.0,0.18,0.03,0.24,0.0
146,4.833,0.98,0.06,0.15,0.95,0.04,0.0,0.0,0.0,0.5,0.22,0.0,0.0,0.18,0.0,0.12,0.03,0.12,0.0
147,4.867,0.98,0.0,0.07,0.87,0.0,0.0,0.01,0.0,0.56,0.23,0.0,0.03,0.22,0.0,0.18,0.03,0.25,0.0
148,4.9,0.98,0.05,0.01,0.92,0.0,0.0,0.01,0.0,0.53,0.2,0.0,0.05,0.23,0.0,0.12,0.02,0.13,0.0
149,4.933,0.98,0.05,0.01,0.91,0.08,0.0,0.01,0.0,0.56,0.21,0.0,0.07,0.26,0.0,0.19,0.01,0.21,0.0
150,4.967,0.98,0.05,0.07,0.91,0.08,0.0,0.0,0.0,0.54,0.18,0.0,0.03,0.29,0.01,0.13,0.01,0.08,0.0
151,5.0,0.98,0.0,0.05,0.87,0.14,0.0,0.0,0.0,0.56,0.21,0.0,0.03,0.3,0.01,0.2,0.01,0.2,0.0
152,5.033,0.98,0.0,0.05,0.88,0.05,0.0,0.0,0.0,0.49,0.21,0.0,0.02,0.32,0.01,0.15,0.01,0.12,0.0
153,5.067,0.98,0.0,0.0,0.88,0.14,0.0,0.02,0.0,0.49,0.21,0.0,0.02,0.29,0.0,0.21,0.03,0.19,0.0
154,5.1,0.98,0.0,0.0,0.92,0.09,0.0,0.02,0.0,0.47,0.21,0.0,0.0,0.3,0.02,0.15,0.02,0.07,0.0
155,5.133,0.98,0.0,0.09,0.9,0.13,0.0,0.02,0.0,0.49,0.22,0.0,0.0,0.3,0.02,0.2,0.06,0.14,0.0
156,5.167,0.98,0.0,0.09,0.89,0.05,0.0,0.0,0.0,0.42,0.2,0.0,0.0,0.33,0.03,0.13,0.05,0.07,0.0
157,5.2,0.98,0.0,0.13,0.83,0.12,0.0,0.0,0.0,0.46,0.22,0.0,0.0,0.34,0.01,0.2,0.05,0.13,0.0
158,5.233,0.98,0.0,0.04,0.87,0.1,0.0,0.0,0.0,0.44,0.2,0.0,0.0,0.31,0.02,0.12,0.01,0.06,0.0
159,5.267,0.98,0.0,0.04,0.84,0.14,0.0,0.0,0.0,0.5,0.23,0.0,0.0,0.32,0.01,0.21,0.01,0.1,0.0
160,5.3,0.98,0.0,0.0,0.87,0.08,0.0,0.0,0.0,0.47,0.2,0.0,0.0,0.3,0.04,0.13,0.0,0.05,0.0
161,5.333,0.98,0.0,0.0,0.86,0.09,0.0,0.0,0.0,0.52,0.23,0.0,0.0,0.32,0.03,0.23,0.05,0.07,0.0
162,5.367,0.98,0.0,0.03,0.95,0.14,0.0,0.0,0.0,0.49,0.19,0.0,0.0,0.31,0.07,0.12,0.05,0.03,0.0
163,5.4,0.98,0.0,0.03,0.96,0.15,0.0,0.0,0.0,0.52,0.22,0.0,0.0,0.33,0.08,0.21,0.08,0.06,0.0
164,5.433,0.98,0.0,0.03,0.97,0.23,0.0,0.0,0.0,0.42,0.18,0.0,0.0,0.28,0.12,0.12,0.04,0.03,0.0
165,5.467,0.98,0.0,0.02,0.89,0.16,0.0,0.0,0.0,0.45,0.2,0.0,0.0,0.3,0.08,0.22,0.06,0.08,0.0
166,5.5,0.98,0.0,0.02,0.89,0.22,0.0,0.0,0.0,0.42,0.18,0.0,0.0,0.23,0.08,0.12,0.04,0.05,0.0
167,5.533,0.98,0.0,0.07,0.84,0.12,0.0,0.0,0.02,0.51,0.22,0.0,0.0,0.28,0.04,0.22,0.04,0.1,0.0
168,5.567,0.98,0.0,0.04,0.85,0.15,0.0,0.0,0.02,0.46,0.22,0.0,0.0,0.22,0.12,0.12,0.02,0.05,0.0
169,5.6,0.98,0.0,0.04,0.84,0.05,0.0,0.0,0.03,0.51,0.24,0.0,0.0,0.24,0.08,0.21,0.01,0.08,0.0
170,5.633,0.98,0.0,0.04,0.91,0.08,0.0,0.0,0.01,0.49,0.19,0.0,0.0,0.17,0.13,0.12,0.03,0.06,0.0
171,5.667,0.98,0.0,0.04,0.91,0.03,0.0,0.0,0.02,0.54,0.2,0.0,0.0,0.2,0.05,0.22,0.06,0.11,0.0
172,5.7,0.98,0.0,0.04,0.91,0.05,0.0,0.0,0.02,0.54,0.16,0.0,0.0,0.14,0.07,0.13,0.07,0.11,0.0
173,5.733,0.98,0.0,0.0,0.85,0.02,0.0,0.0,0.02,0.57,0.21,0.0,0.02,0.17,0.02,0.21,0.04,0.13,0.0
