frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
88,2.9,0.98,0.18,0.0,0.66,0.06,0.0,0.2,0.0,0.33,0.2,0.0,0.01,0.0,0.0,0.0,0.63,0.24,0.0
89,2.933,0.98,0.19,0.04,0.74,0.07,0.0,0.15,0.0,0.33,0.22,0.0,0.06,0.0,0.0,0.0,0.65,0.24,0.0
90,2.967,0.98,0.18,0.04,0.77,0.02,0.0,0.14,0.0,0.35,0.23,0.0,0.08,0.0,0.0,0.0,0.61,0.26,0.0
91,3.0,0.98,0.23,0.08,0.76,0.01,0.0,0.04,0.0,0.4,0.25,0.0,0.12,0.0,0.0,0.0,0.62,0.21,0.0
92,3.033,0.98,0.23,0.03,0.8,0.02,0.0,0.03,0.0,0.42,0.24,0.0,0.12,0.0,0.0,0.0,0.61,0.2,0.0
93,3.067,0.98,0.25,0.03,0.75,0.02,0.0,0.03,0.0,0.37,0.26,0.0,0.13,0.0,0.0,0.0,0.68,0.17,0.06
94,3.1,0.98,0.24,0.0,0.79,0.06,0.0,0.03,0.0,0.38,0.26,0.0,0.1,0.0,0.0,0.0,0.7,0.15,0.06
95,3.133,0.98,0.22,0.02,0.69,0.04,0.0,0.0,0.0,0.38,0.28,0.0,0.05,0.0,0.0,0.0,0.74,0.14,0.06
96,3.167,0.98,0.32,0.02,0.74,0.05,0.0,0.0,0.0,0.4,0.27,0.0,0.02,0.0,0.0,0.0,0.7,0.14,0.0
97,3.2,0.98,0.35,0.11,0.65,0.01,0.0,0.0,0.0,0.38,0.28,0.0,0.04,0.0,0.0,0.0,0.7,0.13,0.0
98,3.233,0.98,0.39,0.09,0.72,0.01,0.0,0.0,0.0,0.34,0.3,0.0,0.06,0.0,0.0,0.0,0.68,0.11,0.0
99,3.267,0.98,0.35,0.14,0.68,0.0,0.0,0.0,0.0,0.36,0.32,0.0,0.09,0.0,0.0,0.0,0.71,0.1,0.02
100,3.3,0.98,0.34,0.09,0.78,0.02,0.0,0.0,0.0,0.34,0.33,0.0,0.07,0.0,0.0,0.0,0.71,0.06,0.02
101,3.333,0.98,0.26,0.11,0.73,0.02,0.0,0.01,0.0,0.38,0.34,0.0,0.05,0.0,0.0,0.0,0.74,0.04,0.13
102,3.367,0.98,0.2,0.07,0.73,0.02,0.0,0.01,0.0,0.38,0.34,0.0,0.02,0.0,0.0,0.0,0.68,0.04,0.11
103,3.4,0.98,0.12,0.03,0.67,0.0,0.0,0.01,0.0,0.43,0.35,0.0,0.01,0.0,0.0,0.0,0.67,0.07,0.15
104,3.433,0.98,0.15,0.01,0.73,0.0,0.0,0.01,0.0,0.47,0.39,0.0,0.01,0.0,0.0,0.0,0.58,0.1,0.04
105,3.467,0.98,0.09,0.0,0.68,0.0,0.0,0.01,0.0,0.5,0.41,0.0,0.03,0.0,0.0,0.0,0.62,0.08,0.05
106,3.5,0.98,0.07,0.0,0.64,0.0,0.0,0.01,0.0,0.55,0.43,0.0,0.06,0.0,0.0,0.0,0.58,0.05,0.03
