frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
70,1.15,0.98,0.0,0.0,0.65,0.0,1.25,0.6,0.0,0.21,0.05,0.09,0.0,0.22,0.0,0.06,0.34,0.13,0.09
71,1.167,0.98,0.0,0.15,0.72,0.0,1.36,0.81,0.0,0.32,0.13,0.09,0.08,0.21,0.0,0.06,0.35,0.12,0.21
72,1.183,0.98,0.14,0.25,0.84,0.0,1.41,1.03,0.0,0.38,0.16,0.1,0.16,0.24,0.0,0.03,0.37,0.13,0.44
73,1.2,0.98,0.22,0.35,0.93,0.0,1.5,1.24,0.0,0.45,0.22,0.02,0.23,0.29,0.02,0.0,0.35,0.04,0.56
74,1.217,0.98,0.49,0.24,0.97,0.0,1.5,1.36,0.0,0.36,0.22,0.02,0.18,0.32,0.02,0.0,0.28,0.06,0.6
75,1.233,0.98,0.36,0.16,0.94,0.0,1.51,1.42,0.0,0.34,0.21,0.0,0.1,0.36,0.08,0.0,0.2,0.03,0.53
76,1.25,0.98,0.27,0.05,0.82,0.0,1.49,1.35,0.0,0.29,0.18,0.0,0.02,0.28,0.1,0.07,0.14,0.03,0.33
77,1.267,0.98,0.07,0.19,0.86,0.0,1.49,1.31,0.0,0.36,0.21,0.0,0.0,0.32,0.1,0.07,0.16,0.03,0.45
78,1.283,0.98,0.07,0.17,0.82,0.0,1.43,1.27,0.0,0.34,0.2,0.0,0.0,0.29,0.04,0.08,0.12,0.03,0.29
79,1.3,0.98,0.07,0.17,0.86,0.0,1.41,1.24,0.0,0.36,0.21,0.0,0.0,0.27,0.0,0.03,0.11,0.04,0.39
80,1.317,0.98,0.0,0.0,0.69,0.0,1.36,1.14,0.0,0.27,0.13,0.0,0.02,0.22,0.0,0.03,0.13,0.01,0.15
81,1.333,0.98,0.0,0.0,0.65,0.0,1.4,1.04,0.0,0.28,0.12,0.0,0.02,0.24,0.02,0.02,0.12,0.01,0.15
82,1.35,0.98,0.01,0.0,0.68,0.0,1.43,0.98,0.0,0.25,0.12,0.01,0.02,0.28,0.02,0.0,0.16,0.0,0.03
83,1.367,0.98,0.02,0.0,0.69,0.0,1.46,0.92,0.0,0.26,0.1,0.06,0.03,0.32,0.02,0.0,0.1,0.0,0.01
84,1.383,0.98,0.02,0.0,0.68,0.03,1.41,0.79,0.0,0.2,0.07,0.06,0.03,0.27,0.0,0.05,0.21,0.0,0.0
85,1.4,0.98,0.01,0.0,0.57,0.03,1.33,0.76,0.0,0.18,0.06,0.06,0.03,0.25,0.0,0.07,0.27,0.0,0.0
