frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
41,0.667,0.98,0.79,0.07,0.55,0.0,1.41,0.42,0.0,0.43,0.08,0.0,0.96,1.05,0.27,0.0,0.94,1.01,0.0
42,0.683,0.98,0.61,0.03,0.45,0.0,1.39,0.34,0.0,0.38,0.09,0.0,0.88,1.0,0.15,0.0,0.9,0.85,0.0
43,0.7,0.98,0.63,0.03,0.45,0.0,1.34,0.48,0.0,0.43,0.11,0.0,0.87,1.06,0.2,0.0,0.81,0.85,0.0
44,0.717,0.98,0.58,0.03,0.41,0.0,1.3,0.55,0.0,0.45,0.11,0.0,0.89,1.07,0.15,0.0,0.77,0.76,0.0
45,0.733,0.98,0.55,0.0,0.4,0.0,1.29,0.63,0.0,0.44,0.08,0.0,0.81,1.02,0.14,0.0,0.82,0.85,0.0
46,0.75,0.98,0.54,0.03,0.39,0.0,1.29,0.65,0.0,0.45,0.08,0.0,0.87,1.02,0.11,0.0,0.83,0.85,0.0
47,0.767,0.98,0.48,0.04,0.32,0.0,1.29,0.66,0.0,0.43,0.08,0.0,1.01,0.94,0.22,0.0,0.87,0.93,0.0
48,0.783,0.98,0.58,0.1,0.41,0.0,1.3,0.6,0.0,0.51,0.13,0.0,1.16,0.95,0.31,0.0,0.87,0.96,0.0
49,0.8,0.98,0.82,0.23,0.47,0.0,1.29,0.65,0.0,0.52,0.18,0.0,1.05,0.86,0.37,0.0,0.9,0.86,0.0
50,0.817,0.98,1.0,0.32,0.63,0.0,1.35,0.83,0.02,0.52,0.18,0.0,0.94,1.01,0.4,0.0,0.86,0.86,0.0
51,0.833,0.98,0.97,0.27,0.63,0.0,1.39,0.94,0.02,0.55,0.17,0.0,0.94,1.03,0.37,0.0,0.9,0.92,0.0
52,0.85,0.98,0.79,0.26,0.53,0.0,1.39,0.97,0.02,0.54,0.17,0.0,0.98,1.01,0.36,0.0,0.9,0.94,0.0
53,0.867,0.98,0.86,0.3,0.47,0.0,1.42,0.84,0.0,0.56,0.22,0.0,1.1,0.94,0.28,0.0,0.94,0.95,0.0
54,0.883,0.98,0.96,0.29,0.47,0.0,1.37,0.81,0.0,0.52,0.24,0.0,1.05,0.93,0.22,0.0,0.89,0.76,0.0
55,0.9,0.98,0.91,0.13,0.47,0.0,1.43,0.78,0.0,0.54,0.23,0.0,1.06,0.95,0.07,0.0,0.88,0.82,0.0
56,0.917,0.98,0.81,0.0,0.48,0.0,1.34,0.64,0.0,0.5,0.2,0.0,1.0,0.85,0.04,0.0,0.91,0.82,0.0
57,0.933,0.98,0.79,0.09,0.39,0.0,1.34,0.65,0.0,0.45,0.16,0.0,1.04,0.84,0.16,0.0,0.95,0.89,0.0
58,0.95,0.98,0.85,0.16,0.52,0.0,1.34,0.68,0.0,0.46,0.17,0.0,1.09,0.87,0.23,0.0,1.03,0.95,0.0
59,0.967,0.98,0.94,0.35,0.52,0.0,1.39,0.92,0.0,0.51,0.14,0.0,1.09,0.91,0.28,0.0,1.04,0.97,0.0
60,0.983,0.98,0.86,0.33,0.53,0.0,1.36,0.88,0.0,0.56,0.15,0.0,1.12,0.85,0.19,0.0,1.09,0.94,0.0
61,1.0,0.98,0.76,0.26,0.48,0.0,1.31,0.82,0.0,0.52,0.13,0.0,1.12,0.75,0.12,0.0,1.06,0.89,0.0
62,1.017,0.98,0.64,0.23,0.4,0.0,1.27,0.59,0.0,0.55,0.14,0.0,1.04,0.66,0.11,0.0,1.11,0.89,0.0
63,1.033,0.98,0.64,0.23,0.55,0.0,1.32,0.61,0.0,0.56,0.19,0.0,0.97,0.67,0.13,0.0,1.1,0.97,0.0
64,1.05,0.98,0.75,0.39,0.58,0.0,1.31,0.75,0.0,0.57,0.19,0.0,0.89,0.7,0.23,0.0,1.09,0.93,0.0
65,1.067,0.98,0.73,0.3,0.63,0.0,1.35,0.82,0.0,0.49,0.21,0.0,1.05,0.83,0.17,0.0,0.97,0.9,0.0
66,1.083,0.98,0.66,0.26,0.47,0.0,1.28,0.83,0.0,0.44,0.15,0.0,1.03,0.85,0.23,0.0,0.97,0.89,0.0
67,1.1,0.98,0.54,0.1,0.4,0.0,1.28,0.76,0.0,0.39,0.13,0.0,1.17,0.97,0.2,0.0,0.98,0.94,0.0
68,1.117,0.98,0.46,0.03,0.36,0.0,1.2,0.82,0.0,0.34,0.07,0.0,1.08,1.0,0.26,0.0,1.0,1.0,0.0
69,1.133,0.98,0.41,0.0,0.38,0.0,1.18,0.75,0.0,0.33,0.08,0.0,1.16,1.01,0.17,0.0,0.97,1.04,0.0
70,1.15,0.98,0.43,0.04,0.37,0.0,1.17,0.69,0.0,0.32,0.07,0.0,1.06,0.84,0.22,0.0,0.99,0.91,0.0
71,1.167,0.98,0.48,0.05,0.26,0.0,1.19,0.55,0.0,0.3,0.07,0.0,1.03,0.72,0.27,0.0,1.04,0.87,0.0
72,1.183,0.98,0.58,0.09,0.15,0.0,1.23,0.56,0.0,0.25,0.05,0.0,0.88,0.63,0.4,0.0,1.06,0.81,0.0
73,1.2,0.98,0.61,0.1,0.1,0.0,1.17,0.52,0.0,0.21,0.1,0.0,0.86,0.66,0.37,0.0,0.99,0.86,0.0
74,1.217,0.98,0.67,0.33,0.19,0.0,1.18,0.54,0.0,0.29,0.09,0.0,0.79,0.72,0.29,0.0,1.04,0.85,0.0
75,1.233,0.98,0.61,0.32,0.19,0.0,1.23,0.71,0.0,0.35,0.1,0.0,0.86,0.85,0.18,0.0,1.02,0.89,0.0
76,1.25,0.98,0.85,0.34,0.3,0.0,1.34,0.79,0.0,0.49,0.11,0.0,0.9,0.93,0.23,0.0,1.01,0.93,0.0
77,1.267,0.98,0.74,0.11,0.25,0.0,1.33,0.85,0.0,0.51,0.1,0.0,0.9,0.99,0.21,0.0,0.92,1.03,0.0
78,1.283,0.98,0.82,0.21,0.31,0.0,1.35,0.63,0.0,0.56,0.1,0.0,0.88,1.01,0.24,0.0,0.9,1.06,0.0
79,1.3,0.98,0.63,0.13,0.18,0.0,1.37,0.62,0.0,0.55,0.09,0.0,0.85,1.07,0.24,0.0,0.83,1.09,0.0
80,1.317,0.98,0.93,0.19,0.31,0.0,1.45,0.64,0.0,0.55,0.11,0.0,0.92,1.17,0.35,0.0,0.81,1.15,0.0
81,1.333,0.98,0.87,0.16,0.37,0.0,1.45,0.7,0.0,0.49,0.11,0.0,0.94,1.28,0.37,0.0,0.81,1.21,0.0
82,1.35,0.98,0.91,0.16,0.46,0.0,1.39,0.77,0.0,0.45,0.09,0.0,1.01,1.3,0.34,0.0,0.92,1.19,0.0
83,1.367,0.98,0.74,0.15,0.31,0.0,1.35,0.84,0.0,0.43,0.07,0.0,0.95,1.28,0.29,0.0,0.92,1.08,0.0
84,1.383,0.98,0.88,0.17,0.25,0.0,1.37,0.81,0.0,0.51,0.08,0.0,0.9,1.24,0.28,0.0,0.92,1.09,0.0
85,1.4,0.98,0.89,0.27,0.25,0.0,1.4,0.72,0.0,0.5,0.08,0.0,0.87,1.21,0.3,0.0,0.9,1.02,0.0
86,1.417,0.98,0.82,0.21,0.25,0.0,1.41,0.64,0.0,0.43,0.07,0.0,0.95,1.18,0.22,0.0,0.96,1.04,0.0
87,1.433,0.98,0.69,0.17,0.22,0.0,1.4,0.62,0.0,0.39,0.06,0.0,0.98,1.13,0.14,0.0,1.0,0.98,0.0
88,1.45,0.98,0.58,0.14,0.16,0.0,1.43,0.77,0.0,0.39,0.06,0.0,0.9,1.1,0.04,0.0,1.08,1.11,0.0
89,1.467,0.98,0.57,0.14,0.23,0.0,1.44,0.86,0.0,0.45,0.08,0.0,0.86,1.05,0.02,0.0,1.05,1.11,0.0
90,1.483,0.98,0.59,0.07,0.3,0.0,1.42,0.9,0.0,0.47,0.1,0.0,0.9,1.02,0.06,0.0,1.01,1.12,0.0
91,1.5,0.98,0.52,0.0,0.34,0.0,1.38,0.87,0.0,0.4,0.11,0.0,0.94,0.99,0.04,0.0,0.99,1.04,0.0
92,1.517,0.98,0.5,0.0,0.26,0.0,1.41,0.74,0.0,0.36,0.11,0.0,0.97,1.02,0.04,0.0,1.09,1.03,0.0
93,1.533,0.98,0.52,0.0,0.26,0.0,1.43,0.73,0.0,0.33,0.1,0.0,1.01,1.02,0.05,0.0,1.13,0.98,0.0
94,1.55,0.98,0.6,0.01,0.18,0.0,1.41,0.54,0.0,0.45,0.13,0.0,0.92,1.0,0.1,0.0,1.1,1.03,0.0
95,1.567,0.98,0.58,0.01,0.18,0.0,1.35,0.62,0.0,0.53,0.15,0.0,0.87,0.94,0.13,0.0,1.02,1.0,0.0
96,1.583,0.98,0.56,0.01,0.17,0.0,1.33,0.71,0.0,0.59,0.12,0.0,0.88,0.94,0.13,0.0,0.93,1.0,0.0
97,1.6,0.98,0.54,0.0,0.31,0.0,1.33,0.77,0.0,0.54,0.07,0.0,1.01,0.97,0.16,0.0,0.94,0.96,0.0
98,1.617,0.98,0.68,0.0,0.48,0.0,1.36,0.77,0.0,0.48,0.07,0.0,0.97,0.93,0.17,0.0,1.0,1.08,0.0
99,1.633,0.98,0.66,0.02,0.47,0.0,1.34,0.56,0.0,0.4,0.06,0.0,0.92,0.9,0.21,0.0,1.08,1.07,0.0
100,1.65,0.98,0.78,0.02,0.5,0.0,1.37,0.63,0.0,0.37,0.1,0.0,0.87,0.84,0.25,0.0,1.1,1.06,0.0
101,1.667,0.98,0.81,0.06,0.46,0.0,1.37,0.59,0.0,0.36,0.11,0.0,0.92,0.87,0.31,0.0,1.1,0.92,0.0
102,1.683,0.98,1.02,0.16,0.69,0.0,1.38,0.7,0.0,0.31,0.15,0.0,0.93,0.91,0.28,0.0,1.05,1.01,0.0
103,1.7,0.98,0.98,0.16,0.64,0.0,1.35,0.6,0.0,0.31,0.15,0.0,0.93,0.91,0.19,0.0,1.03,1.03,0.0
104,1.717,0.98,0.95,0.12,0.65,0.0,1.37,0.63,0.0,0.38,0.17,0.0,0.95,0.89,0.21,0.0,0.97,1.13,0.0
105,1.733,0.98,0.75,0.0,0.5,0.0,1.35,0.61,0.0,0.36,0.14,0.0,1.0,0.81,0.22,0.0,1.03,1.06,0.0
106,1.75,0.98,0.84,0.0,0.52,0.0,1.42,0.72,0.0,0.41,0.18,0.0,1.01,0.86,0.25,0.0,1.03,1.02,0.0
107,1.767,0.98,0.63,0.0,0.39,0.0,1.41,0.69,0.0,0.32,0.14,0.0,0.93,0.88,0.19,0.0,1.02,0.88,0.0
108,1.783,0.98,0.66,0.01,0.33,0.0,1.46,0.68,0.0,0.37,0.11,0.0,0.83,0.92,0.19,0.0,1.03,0.9,0.0
109,1.8,0.98,0.35,0.01,0.25,0.0,1.42,0.55,0.0,0.3,0.05,0.0,0.76,0.9,0.17,0.0,1.02,0.97,0.0
110,1.817,0.98,0.4,0.01,0.31,0.0,1.41,0.43,0.0,0.29,0.03,0.0,0.86,0.85,0.22,0.0,1.05,0.99,0.0
111,1.833,0.98,0.28,0.01,0.31,0.0,1.39,0.48,0.0,0.26,0.05,0.0,0.9,0.91,0.19,0.0,1.0,0.9,0.0
112,1.85,0.98,0.52,0.05,0.47,0.0,1.41,0.58,0.0,0.24,0.09,0.0,0.92,0.91,0.19,0.0,1.01,0.97,0.0
113,1.867,0.98,0.7,0.08,0.58,0.0,1.4,0.66,0.0,0.27,0.14,0.0,0.85,1.0,0.23,0.0,0.96,1.0,0.0
114,1.883,0.98,0.73,0.07,0.55,0.0,1.39,0.58,0.0,0.32,0.18,0.0,0.81,0.94,0.19,0.0,0.99,1.06,0.0
115,1.9,0.98,0.82,0.08,0.53,0.0,1.39,0.53,0.0,0.39,0.21,0.0,0.91,1.03,0.22,0.0,0.93,0.97,0.0
116,1.917,0.98,0.57,0.05,0.34,0.0,1.39,0.55,0.0,0.36,0.19,0.0,0.99,1.09,0.09,0.0,0.94,0.92,0.0
117,1.933,0.98,0.61,0.05,0.39,0.0,1.39,0.67,0.0,0.34,0.18,0.0,1.08,1.19,0.19,0.0,0.88,1.06,0.0
118,1.95,0.98,0.31,0.0,0.28,0.0,1.36,0.79,0.0,0.26,0.12,0.0,1.06,1.18,0.1,0.0,0.91,1.09,0.0
119,1.967,0.98,0.36,0.0,0.36,0.0,1.38,0.73,0.0,0.24,0.12,0.0,1.07,1.14,0.21,0.0,0.97,1.25,0.0
120,1.983,0.98,0.39,0.0,0.36,0.0,1.35,0.64,0.01,0.27,0.11,0.0,1.07,0.95,0.16,0.0,0.92,1.04,0.0
121,2.0,0.98,0.62,0.07,0.39,0.0,1.34,0.48,0.02,0.31,0.12,0.0,1.12,0.76,0.17,0.0,0.89,0.87,0.0
122,2.017,0.98,0.65,0.07,0.43,0.0,1.31,0.55,0.02,0.36,0.1,0.0,1.11,0.65,0.12,0.0,0.75,0.59,0.0
123,2.033,0.98,0.65,0.14,0.49,0.0,1.3,0.58,0.02,0.33,0.11,0.0,1.02,0.68,0.14,0.0,0.72,0.58,0.0
124,2.05,0.98,0.65,0.11,0.46,0.0,1.28,0.73,0.03,0.3,0.13,0.0,0.96,0.73,0.15,0.0,0.75,0.6,0.0
125,2.067,0.98,0.75,0.22,0.46,0.0,1.27,0.74,0.03,0.26,0.17,0.0,0.98,0.71,0.17,0.0,0.78,0.73,0.0
126,2.083,0.98,0.9,0.25,0.49,0.0,1.27,0.64,0.02,0.25,0.18,0.0,1.05,0.76,0.2,0.0,0.87,0.66,0.0
127,2.1,0.98,0.92,0.33,0.49,0.0,1.29,0.62,0.03,0.26,0.2,0.0,1.02,0.71,0.26,0.0,0.87,0.69,0.0
128,2.117,0.98,1.21,0.35,0.53,0.0,1.34,0.61,0.03,0.37,0.22,0.0,1.03,0.76,0.27,0.0,0.83,0.71,0.0
129,2.133,0.98,1.15,0.38,0.41,0.0,1.38,0.7,0.04,0.39,0.23,0.0,1.03,0.68,0.23,0.0,0.76,0.77,0.0
130,2.15,0.98,1.28,0.47,0.44,0.0,1.42,0.77,0.0,0.41,0.22,0.0,1.11,0.71,0.29,0.0,0.71,0.77,0.0
131,2.167,0.98,1.13,0.41,0.38,0.0,1.42,0.87,0.0,0.35,0.17,0.0,1.12,0.65,0.27,0.0,0.72,0.68,0.0
132,2.183,0.98,1.06,0.31,0.32,0.0,1.44,1.03,0.0,0.41,0.14,0.0,1.1,0.74,0.3,0.0,0.76,0.71,0.0
133,2.2,0.98,0.97,0.09,0.39,0.0,1.43,0.93,0.0,0.49,0.15,0.0,1.1,0.79,0.28,0.0,0.77,0.77,0.0
134,2.217,0.98,0.82,0.04,0.4,0.0,1.46,0.91,0.0,0.5,0.16,0.0,1.04,0.97,0.23,0.0,0.85,0.9,0.0
135,2.233,0.98,1.04,0.15,0.59,0.0,1.46,0.78,0.0,0.52,0.2,0.0,1.09,0.98,0.26,0.0,0.82,0.91,0.0
136,2.25,0.98,0.83,0.15,0.49,0.0,1.45,0.95,0.0,0.45,0.2,0.0,1.06,1.02,0.2,0.0,0.83,0.93,0.0
137,2.267,0.98,0.97,0.25,0.52,0.0,1.44,0.76,0.0,0.49,0.21,0.0,1.0,0.96,0.24,0.0,0.78,0.93,0.0
138,2.283,0.98,0.58,0.11,0.39,0.0,1.39,0.72,0.0,0.42,0.21,0.0,0.99,0.94,0.14,0.0,0.87,0.97,0.0
139,2.3,0.98,0.59,0.11,0.38,0.0,1.38,0.57,0.0,0.45,0.22,0.0,0.96,0.91,0.13,0.0,0.9,0.91,0.0
140,2.317,0.98,0.45,0.0,0.38,0.0,1.36,0.75,0.0,0.44,0.22,0.0,0.98,0.89,0.14,0.0,0.93,0.88,0.0
141,2.333,0.98,0.68,0.01,0.45,0.0,1.39,0.79,0.0,0.5,0.22,0.0,1.02,0.91,0.18,0.0,0.9,0.86,0.0
142,2.35,0.98,0.75,0.01,0.46,0.0,1.44,0.72,0.0,0.51,0.23,0.0,1.04,0.85,0.16,0.0,0.83,0.85,0.0
143,2.367,0.98,0.89,0.01,0.45,0.0,1.48,0.57,0.0,0.58,0.28,0.0,1.06,0.83,0.16,0.0,0.74,0.86,0.0
144,2.383,0.98,0.77,0.02,0.34,0.0,1.5,0.48,0.03,0.54,0.29,0.0,0.97,0.8,0.13,0.0,0.67,0.81,0.0
145,2.4,0.98,0.72,0.05,0.3,0.0,1.48,0.6,0.07,0.53,0.27,0.0,0.97,0.85,0.12,0.0,0.7,0.81,0.0
146,2.417,0.98,0.49,0.09,0.19,0.0,1.45,0.61,0.09,0.42,0.23,0.0,0.94,0.84,0.1,0.0,0.74,0.81,0.0
147,2.433,0.98,0.55,0.14,0.19,0.0,1.46,0.65,0.06,0.45,0.21,0.0,0.93,0.85,0.14,0.0,0.76,0.83,0.0
148,2.45,0.98,0.38,0.1,0.15,0.0,1.43,0.58,0.04,0.42,0.2,0.0,0.95,0.9,0.15,0.0,0.76,0.93,0.0
149,2.467,0.98,0.34,0.06,0.16,0.0,1.42,0.6,0.03,0.42,0.18,0.0,1.04,0.98,0.15,0.0,0.79,1.02,0.0
150,2.483,0.98,0.26,0.0,0.21,0.0,1.39,0.57,0.03,0.42,0.18,0.0,1.24,0.99,0.21,0.0,0.79,0.96,0.0
151,2.5,0.98,0.45,0.0,0.26,0.0,1.43,0.6,0.0,0.47,0.21,0.0,1.29,1.0,0.2,0.0,0.79,0.87,0.0
152,2.517,0.98,0.46,0.0,0.24,0.0,1.44,0.72,0.0,0.47,0.24,0.0,1.28,0.95,0.26,0.0,0.83,0.77,0.0
153,2.533,0.98,0.62,0.0,0.23,0.0,1.45,0.89,0.0,0.45,0.28,0.0,1.19,0.99,0.25,0.0,0.86,0.86,0.0
154,2.55,0.98,0.62,0.0,0.19,0.0,1.43,0.93,0.0,0.38,0.22,0.0,1.19,1.01,0.28,0.0,0.91,0.94,0.0
155,2.567,0.98,0.76,0.09,0.28,0.0,1.46,0.87,0.0,0.36,0.2,0.0,1.25,1.02,0.26,0.0,0.88,0.89,0.0
156,2.583,0.98,0.45,0.09,0.21,0.0,1.44,0.78,0.0,0.33,0.14,0.0,1.13,0.95,0.22,0.0,0.85,0.8,0.0
157,2.6,0.98,0.35,0.09,0.2,0.0,1.42,0.66,0.02,0.33,0.14,0.0,0.96,0.92,0.2,0.0,0.8,0.75,0.0
158,2.617,0.98,0.33,0.0,0.21,0.0,1.42,0.64,0.04,0.35,0.15,0.0,0.82,0.93,0.26,0.0,0.67,0.8,0.0
159,2.633,0.98,0.41,0.0,0.19,0.0,1.4,0.61,0.04,0.31,0.16,0.0,0.88,0.99,0.24,0.0,0.72,0.89,0.0
160,2.65,0.98,0.44,0.0,0.24,0.0,1.39,0.84,0.03,0.37,0.18,0.0,0.96,1.0,0.27,0.0,0.74,0.75,0.0
161,2.667,0.98,0.3,0.0,0.25,0.0,1.32,0.84,0.0,0.41,0.17,0.0,1.06,1.01,0.19,0.0,0.84,0.73,0.0
162,2.683,0.98,0.49,0.0,0.4,0.0,1.37,0.87,0.0,0.45,0.18,0.0,0.97,0.97,0.26,0.0,0.87,0.74,0.0
163,2.7,0.98,0.57,0.0,0.49,0.0,1.39,0.76,0.01,0.32,0.19,0.0,0.82,0.94,0.28,0.0,1.01,0.98,0.0
164,2.717,0.98,0.7,0.0,0.5,0.0,1.39,0.72,0.01,0.21,0.17,0.0,0.59,0.95,0.24,0.0,1.11,1.08,0.0
165,2.733,0.98,0.69,0.0,0.47,0.0,1.33,0.55,0.01,0.16,0.18,0.0,0.65,0.99,0.24,0.0,1.12,1.04,0.0
166,2.75,0.98,0.65,0.0,0.4,0.0,1.29,0.33,0.0,0.21,0.17,0.0,0.73,1.06,0.19,0.0,1.05,0.96,0.0
167,2.767,0.98,0.75,0.0,0.4,0.0,1.3,0.36,0.0,0.33,0.2,0.0,0.9,1.08,0.28,0.0,1.04,1.0,0.0
168,2.783,0.98,0.81,0.02,0.34,0.0,1.34,0.29,0.0,0.37,0.17,0.0,0.96,1.07,0.33,0.0,1.03,1.12,0.0
169,2.8,0.98,0.93,0.02,0.4,0.0,1.37,0.58,0.0,0.46,0.18,0.0,1.05,1.01,0.43,0.0,1.06,1.14,0.0
170,2.817,0.98,0.83,0.02,0.34,0.0,1.4,0.34,0.0,0.43,0.17,0.0,1.1,0.95,0.34,0.0,1.08,1.1,0.0
171,2.833,0.98,0.67,0.0,0.33,0.0,1.37,0.55,0.02,0.45,0.15,0.0,1.07,0.95,0.34,0.0,1.04,1.03,0.0
172,2.85,0.98,0.64,0.0,0.29,0.0,1.37,0.47,0.02,0.38,0.12,0.0,1.07,0.98,0.3,0.0,0.99,1.05,0.0
173,2.867,0.98,0.53,0.0,0.3,0.0,1.35,0.65,0.02,0.35,0.08,0.0,1.09,0.99,0.38,0.0,0.88,1.0,0.0
174,2.883,0.98,0.47,0.0,0.29,0.0,1.33,0.7,0.0,0.26,0.06,0.0,1.1,1.06,0.32,0.0,0.82,0.97,0.0
175,2.9,0.98,0.42,0.0,0.32,0.0,1.31,0.84,0.0,0.3,0.04,0.0,1.12,1.02,0.34,0.0,0.79,0.9,0.0
176,2.917,0.98,0.42,0.0,0.23,0.0,1.33,0.87,0.0,0.31,0.04,0.0,1.09,0.96,0.39,0.0,0.85,0.87,0.0
